gen_index,rank,real_index,distance
0,0,935,10.113872
0,1,424,10.369013
0,2,883,10.513663
0,3,634,10.682287
0,4,1089,10.779481
1,0,725,12.465335
1,1,1138,12.539274
1,2,818,12.694098
1,3,226,12.872565
1,4,1169,12.954939
2,0,467,10.062055
2,1,1200,10.088645
2,2,679,10.104468
2,3,387,10.479740
2,4,866,10.523087
3,0,806,9.501754
3,1,552,9.618505
3,2,699,9.791578
3,3,137,9.877549
3,4,597,9.929294
4,0,1074,9.391015
4,1,1033,9.808926
4,2,916,9.970913
4,3,1201,10.144544
4,4,748,10.169195
5,0,833,9.188486
5,1,883,10.020191
5,2,994,10.116610
5,3,175,10.156096
5,4,64,10.272950
6,0,79,10.171205
6,1,795,10.310108
6,2,444,10.375776
6,3,878,10.457597
6,4,935,10.517804
7,0,916,7.930030
7,1,1033,8.772236
7,2,883,8.851110
7,3,833,8.898244
7,4,751,9.239855
8,0,773,8.719303
8,1,137,9.104954
8,2,391,9.765175
8,3,904,9.802893
8,4,83,9.963606
9,0,548,12.721077
9,1,65,13.123449
9,2,615,13.288932
9,3,769,13.610552
9,4,932,13.734002
10,0,883,11.233840
10,1,1025,11.468148
10,2,833,11.680832
10,3,83,11.921647
10,4,935,12.235403
11,0,935,13.247745
11,1,283,13.500210
11,2,494,13.684862
11,3,451,13.718743
11,4,959,13.812312
12,0,1090,14.548270
12,1,180,14.981240
12,2,268,15.057331
12,3,189,15.128141
12,4,407,15.169668
13,0,765,10.101852
13,1,1030,10.172838
13,2,948,10.314980
13,3,500,10.556997
13,4,894,10.668935
14,0,883,8.728738
14,1,934,9.064312
14,2,878,9.260657
14,3,332,9.437991
14,4,685,9.881525
15,0,1200,10.787235
15,1,671,11.597818
15,2,174,12.118474
15,3,1107,12.323676
15,4,359,12.435360
16,0,67,12.010643
16,1,281,12.046928
16,2,673,12.072345
16,3,635,12.417305
16,4,478,12.563231
17,0,883,9.374342
17,1,916,9.496189
17,2,833,9.730843
17,3,137,9.904490
17,4,312,9.934858
18,0,332,7.906231
18,1,773,8.886357
18,2,888,9.001112
18,3,702,9.320424
18,4,28,9.387547
19,0,548,11.298059
19,1,741,11.446670
19,2,737,11.555586
19,3,472,11.878433
19,4,1045,11.916063
20,0,765,11.061147
20,1,1127,11.101884
20,2,860,11.150447
20,3,500,11.258659
20,4,1205,11.310506
21,0,748,10.654401
21,1,444,10.783356
21,2,178,11.235060
21,3,1201,11.306447
21,4,84,11.482587
22,0,748,8.586961
22,1,444,9.673556
22,2,842,10.008946
22,3,1201,10.134620
22,4,79,10.136935
23,0,1088,9.089668
23,1,569,10.050790
23,2,714,10.117532
23,3,387,10.285141
23,4,215,10.366431
24,0,623,10.818330
24,1,1127,10.954256
24,2,1044,11.359776
24,3,1089,11.837958
24,4,31,11.890071
25,0,137,7.439408
25,1,391,8.083734
25,2,883,8.463429
25,3,1074,8.604301
25,4,685,8.869421
26,0,883,8.902158
26,1,833,9.313280
26,2,916,9.801646
26,3,996,10.065669
26,4,904,10.184660
27,0,169,13.721353
27,1,1205,13.914512
27,2,1047,14.157697
27,3,175,14.291956
27,4,750,14.299626
28,0,883,10.111403
28,1,1074,10.212321
28,2,862,10.220297
28,3,679,10.234029
28,4,890,10.361767
29,0,940,12.077041
29,1,286,12.356117
29,2,824,12.371898
29,3,673,12.409787
29,4,277,12.457136
30,0,765,8.364915
30,1,923,8.759077
30,2,64,8.823973
30,3,181,8.934078
30,4,312,9.043845
31,0,904,8.905650
31,1,92,9.007708
31,2,969,9.025207
31,3,955,9.071315
31,4,500,9.334166
32,0,883,8.131330
32,1,833,9.165071
32,2,916,9.229532
32,3,312,10.054077
32,4,878,10.087870
33,0,1044,12.690324
33,1,263,13.053451
33,2,624,13.166974
33,3,714,13.248600
33,4,299,13.417051
34,0,765,7.830357
34,1,64,7.940763
34,2,833,8.295231
34,3,18,8.549365
34,4,835,8.644464
35,0,405,13.963181
35,1,694,14.377900
35,2,358,15.342911
35,3,1122,15.372652
35,4,309,15.474845
36,0,1056,8.864187
36,1,715,9.128390
36,2,868,9.176878
36,3,634,9.286263
36,4,404,9.369764
37,0,994,8.061728
37,1,315,8.613507
37,2,529,9.210884
37,3,18,9.234677
37,4,835,9.266808
38,0,620,12.226748
38,1,829,12.277239
38,2,254,12.429567
38,3,815,12.451206
38,4,869,12.534306
39,0,444,12.241801
39,1,79,12.419232
39,2,935,12.906073
39,3,748,13.110497
39,4,411,13.197197
40,0,308,11.022336
40,1,723,11.192998
40,2,162,11.270310
40,3,138,11.378519
40,4,65,11.590122
41,0,569,11.440326
41,1,1158,11.494503
41,2,967,11.680694
41,3,1037,11.694467
41,4,940,11.753052
42,0,615,12.256777
42,1,510,12.727560
42,2,940,12.847064
42,3,723,12.950413
42,4,451,12.951384
43,0,1162,10.325959
43,1,748,10.882288
43,2,121,10.936021
43,3,1044,10.991108
43,4,714,10.993239
44,0,883,10.241144
44,1,83,10.709493
44,2,332,10.901800
44,3,258,11.143270
44,4,773,11.237870
45,0,467,11.676680
45,1,1127,12.223934
45,2,1088,12.311419
45,3,775,12.350801
45,4,679,12.639988
46,0,934,10.852700
46,1,904,11.147693
46,2,969,11.281715
46,3,569,11.399982
46,4,1127,11.535182
47,0,469,10.981130
47,1,569,11.081763
47,2,567,11.347413
47,3,890,11.510185
47,4,857,11.744393
48,0,1015,10.847475
48,1,1200,11.376814
48,2,1107,11.532541
48,3,467,11.561019
48,4,775,11.611840
49,0,994,8.783905
49,1,833,9.075835
49,2,18,9.234163
49,3,64,9.371425
49,4,916,9.374574
50,0,83,11.310674
50,1,702,11.886041
50,2,313,11.916901
50,3,878,12.121780
50,4,258,12.415621
51,0,878,10.186098
51,1,779,11.052305
51,2,1074,11.208052
51,3,883,11.255065
51,4,379,11.288651
52,0,444,10.208887
52,1,883,10.220225
52,2,878,10.419178
52,3,1074,10.890143
52,4,934,10.994531
53,0,994,8.547385
53,1,987,8.997555
53,2,751,9.011617
53,3,64,9.411427
53,4,18,9.534331
54,0,833,9.843688
54,1,312,9.907256
54,2,154,9.965386
54,3,916,10.447330
54,4,708,10.510777
55,0,469,10.700898
55,1,890,11.286727
55,2,197,11.513301
55,3,297,11.548582
55,4,131,11.565854
56,0,1027,10.406485
56,1,1079,10.488365
56,2,252,10.506831
56,3,306,10.607965
56,4,1188,10.782829
57,0,773,7.914244
57,1,31,8.365185
57,2,64,8.414167
57,3,765,8.502621
57,4,994,8.504009
58,0,773,12.677772
58,1,263,12.819496
58,2,935,12.887753
58,3,824,12.942556
58,4,708,12.979345
59,0,1088,10.097689
59,1,1200,10.522683
59,2,679,11.183088
59,3,162,11.288776
59,4,1012,11.294611
60,0,1074,9.604184
60,1,1044,9.625355
60,2,444,10.259122
60,3,935,10.282200
60,4,878,10.550153
61,0,65,10.441698
61,1,548,10.796714
61,2,889,11.444160
61,3,679,11.448277
61,4,876,11.526560
62,0,791,11.290265
62,1,569,11.749283
62,2,1120,12.040573
62,3,50,12.049876
62,4,400,12.069481
63,0,110,10.091210
63,1,883,10.452822
63,2,154,10.682536
63,3,258,10.805439
63,4,439,10.883909
64,0,404,9.800813
64,1,1032,10.157175
64,2,379,10.383803
64,3,41,10.497221
64,4,121,10.536986
65,0,404,9.246047
65,1,137,9.249263
65,2,883,9.498073
65,3,1056,9.556142
65,4,934,9.638021
66,0,283,12.534917
66,1,472,12.677093
66,2,860,13.004941
66,3,281,13.036925
66,4,826,13.156791
67,0,1178,11.709024
67,1,257,11.817093
67,2,1158,12.206748
67,3,781,12.240101
67,4,615,12.331467
68,0,833,9.814360
68,1,773,9.939056
68,2,1102,10.020898
68,3,883,10.059181
68,4,916,10.116422
69,0,1168,13.695856
69,1,263,14.058431
69,2,1145,14.198552
69,3,1157,14.199970
69,4,1044,14.313899
70,0,363,10.197093
70,1,849,10.616280
70,2,467,11.132856
70,3,401,11.243320
70,4,385,11.255809
71,0,1015,11.565197
71,1,1141,11.743362
71,2,371,12.069354
71,3,401,12.201362
71,4,569,12.336720
72,0,217,9.439395
72,1,85,9.801182
72,2,956,9.849453
72,3,31,9.868093
72,4,623,9.942237
73,0,883,12.136765
73,1,79,12.223122
73,2,842,12.581802
73,3,878,12.625678
73,4,411,12.657748
74,0,562,12.325330
74,1,221,12.668836
74,2,496,12.741778
74,3,79,12.795759
74,4,455,12.903808
75,0,1033,9.042590
75,1,582,9.164871
75,2,732,9.857258
75,3,1121,9.948257
75,4,167,10.005080
76,0,899,11.035778
76,1,1212,11.101700
76,2,1158,11.288979
76,3,376,11.353329
76,4,252,11.406114
77,0,1158,10.634027
77,1,33,11.253776
77,2,281,11.807053
77,3,252,11.813035
77,4,940,11.918992
78,0,532,10.476845
78,1,83,11.102530
78,2,391,11.433161
78,3,137,11.523496
78,4,833,11.566099
79,0,619,13.247146
79,1,1219,13.459629
79,2,837,13.760975
79,3,455,13.840075
79,4,1169,13.981562
80,0,424,11.915950
80,1,455,12.638041
80,2,226,12.791403
80,3,388,12.797662
80,4,935,12.808491
81,0,883,9.009347
81,1,904,9.019923
81,2,158,9.261557
81,3,934,9.417451
81,4,773,9.483200
82,0,778,9.431632
82,1,773,9.656452
82,2,1054,9.677544
82,3,439,9.687340
82,4,137,9.709498
83,0,203,9.384227
83,1,1206,9.623310
83,2,28,10.162760
83,3,904,10.201414
83,4,332,10.251670
84,0,916,8.881809
84,1,883,9.096791
84,2,833,9.239636
84,3,773,9.321676
84,4,137,9.481963
85,0,411,11.360262
85,1,154,11.653666
85,2,312,11.693559
85,3,833,12.089439
85,4,708,12.259949
86,0,65,11.419617
86,1,138,11.667477
86,2,679,11.892314
86,3,268,11.961728
86,4,604,12.026481
87,0,634,9.413676
87,1,312,9.857111
87,2,411,9.937522
87,3,883,9.979334
87,4,708,10.111528
88,0,64,6.913074
88,1,18,7.862314
88,2,835,7.971530
88,3,987,8.006925
88,4,765,8.036443
89,0,137,8.556630
89,1,878,9.288788
89,2,532,9.293325
89,3,1054,9.320235
89,4,391,9.329689
90,0,173,10.634425
90,1,697,10.862024
90,2,769,10.969523
90,3,291,11.265598
90,4,1027,11.692793
91,0,1127,9.558351
91,1,773,9.671555
91,2,904,9.707420
91,3,312,9.893598
91,4,679,10.033605
92,0,1178,11.084506
92,1,959,11.158556
92,2,87,11.248776
92,3,526,11.259789
92,4,283,11.341834
93,0,280,10.158197
93,1,994,10.634968
93,2,312,10.826801
93,3,110,11.005469
93,4,28,11.075293
94,0,245,10.137910
94,1,258,10.589910
94,2,154,10.986139
94,3,883,11.125272
94,4,833,11.189670
95,0,65,11.216979
95,1,548,11.335130
95,2,890,12.021235
95,3,197,12.309910
95,4,1042,12.506654
96,0,221,12.123402
96,1,562,12.335722
96,2,496,12.784784
96,3,245,13.056767
96,4,226,13.317506
97,0,916,9.456801
97,1,833,9.558767
97,2,83,10.141224
97,3,883,10.189075
97,4,1033,10.495031
98,0,1016,11.683736
98,1,496,11.838907
98,2,404,11.895012
98,3,642,11.923109
98,4,41,12.205888
99,0,252,10.372823
99,1,899,10.460885
99,2,1178,10.545400
99,3,1148,10.594808
99,4,33,10.730980
100,0,729,12.600560
100,1,767,12.679362
100,2,718,12.783389
100,3,913,12.914119
100,4,609,12.972345
101,0,489,10.768576
101,1,563,11.113124
101,2,1178,11.125003
101,3,451,11.452467
101,4,1157,11.511320
102,0,679,9.643790
102,1,1127,10.206313
102,2,174,10.328329
102,3,141,10.400421
102,4,1120,10.768706
103,0,400,11.485390
103,1,1057,11.588095
103,2,569,11.590756
103,3,548,11.636424
103,4,331,11.734890
104,0,65,14.462267
104,1,890,15.097716
