gen_index,rank,real_index,distance
50,3,144,9.053042
50,4,77,9.115788
51,0,282,6.275451
51,1,101,6.654659
51,2,285,6.682058
51,3,36,6.768849
51,4,186,6.780134
52,0,304,9.462289
52,1,12,9.882147
52,2,319,10.040501
52,3,241,10.145165
52,4,63,10.184277
53,0,82,13.520314
53,1,5,13.714060
53,2,202,13.986339
53,3,12,14.524410
53,4,85,14.570989
54,0,177,12.590791
54,1,82,13.080146
54,2,12,13.548445
54,3,99,13.594657
54,4,307,13.640274
55,0,236,13.834754
55,1,156,14.202281
55,2,177,14.229481
55,3,12,14.422484
55,4,181,14.675737
56,0,236,11.298077
56,1,270,11.525739
56,2,77,11.552862
56,3,7,12.024750
56,4,99,12.081561
57,0,63,9.065655
57,1,78,9.273333
57,2,304,9.416185
57,3,123,9.853427
57,4,82,9.902928
58,0,174,7.858890
58,1,257,8.323433
58,2,90,8.342989
58,3,83,8.797416
58,4,225,8.826389
59,0,251,11.290059
59,1,12,11.394264
59,2,177,11.600960
59,3,250,11.884940
59,4,11,11.950311
60,0,82,11.327338
60,1,202,13.007667
60,2,322,13.665532
60,3,156,13.902225
60,4,301,13.914049
61,0,82,12.527752
61,1,156,13.721688
61,2,307,14.230277
61,3,123,14.241354
61,4,267,14.260699
62,0,285,7.724264
62,1,80,7.957030
62,2,282,7.970442
62,3,49,8.480590
62,4,130,8.530127
63,0,144,8.498029
63,1,251,8.564264
63,2,327,8.659824
63,3,303,8.741409
63,4,67,8.811409
64,0,332,7.774533
64,1,83,8.154027
64,2,80,8.316729
64,3,40,8.441581
64,4,105,8.527586
65,0,51,8.010723
65,1,177,8.040270
65,2,229,8.052009
65,3,144,8.103800
65,4,263,8.185481
66,0,200,9.193374
66,1,202,10.443665
66,2,123,10.448280
66,3,22,10.825374
66,4,307,10.931659
67,0,51,8.854989
67,1,270,8.871244
67,2,77,9.033963
67,3,251,9.244050
67,4,267,9.308334
68,0,22,8.646076
68,1,314,8.829072
68,2,225,9.102914
68,3,257,9.235248
68,4,67,9.317234
69,0,101,6.916080
69,1,174,7.581117
69,2,285,7.648478
69,3,24,7.694563
69,4,105,7.980070
70,0,255,11.464539
70,1,290,11.770529
70,2,153,11.798821
70,3,106,11.819636
70,4,253,11.820619
71,0,242,7.959320
71,1,8,8.732145
71,2,188,8.804093
71,3,257,8.949105
71,4,24,9.081409
72,0,82,12.308159
72,1,5,13.729813
72,2,202,13.772088
72,3,241,14.326462
72,4,85,14.464139
73,0,63,8.470649
73,1,177,8.544589
73,2,82,8.567567
73,3,12,8.584949
73,4,307,8.983971
74,0,263,7.924866
74,1,51,8.065532
74,2,188,8.119199
74,3,104,8.367049
74,4,12,8.386232
75,0,188,7.203898
75,1,67,7.438066
75,2,51,7.730061
75,3,22,8.006467
75,4,263,8.158032
76,0,22,7.033281
76,1,8,8.496089
76,2,136,8.519892
76,3,67,8.574292
76,4,24,8.702249
77,0,188,8.136613
77,1,299,9.197194
77,2,22,9.260509
77,3,305,9.550375
77,4,184,9.619505
78,0,82,11.611202
78,1,12,11.933292
78,2,177,12.293543
78,3,41,12.551962
78,4,156,12.557737
79,0,177,11.730978
79,1,221,12.366415
79,2,156,12.409054
79,3,63,12.518095
79,4,99,12.538186
80,0,177,12.758809
80,1,156,12.824681
80,2,12,13.319432
80,3,63,13.322787
80,4,33,13.426899
81,0,82,12.230787
81,1,236,12.466784
81,2,12,12.646746
81,3,177,12.905238
81,4,99,12.913885
82,0,81,9.945189
82,1,304,10.265263
82,2,22,10.413445
82,3,8,10.431504
82,4,145,10.498613
83,0,241,14.225496
83,1,63,14.688015
83,2,177,14.697375
83,3,156,14.722902
83,4,319,14.912475
84,0,144,10.819017
84,1,242,10.867996
84,2,149,11.096591
84,3,327,11.098093
84,4,77,11.114338
85,0,225,6.611942
85,1,323,6.649631
85,2,67,7.164821
85,3,314,7.272586
85,4,74,7.322047
86,0,200,8.281560
86,1,267,10.064574
86,2,270,10.485463
86,3,251,10.686509
86,4,77,11.032163
87,0,290,10.005583
87,1,255,10.114659
87,2,221,10.263752
87,3,81,10.555931
87,4,319,10.588932
88,0,162,14.524312
88,1,158,14.737681
88,2,12,15.041275
88,3,220,15.130388
88,4,72,15.210773
89,0,177,11.287971
89,1,12,11.539190
89,2,63,11.785534
89,3,82,12.036499
89,4,41,12.118210
90,0,82,15.751114
90,1,156,16.226494
90,2,177,16.415977
90,3,241,16.539434
90,4,63,16.673748
91,0,285,8.507195
91,1,174,8.546703
91,2,101,8.794308
91,3,105,9.494983
91,4,24,9.520675
92,0,122,14.345634
92,1,12,15.109879
92,2,177,15.149276
92,3,162,15.241679
92,4,41,15.286802
93,0,12,10.539730
93,1,82,10.976582
93,2,177,11.439611
93,3,322,11.778009
93,4,312,11.960204
94,0,12,13.167461
94,1,159,13.374135
94,2,283,13.492965
94,3,290,13.745454
94,4,255,13.766336
95,0,122,15.020689
95,1,181,15.271571
95,2,177,15.832906
95,3,250,16.067915
95,4,12,16.144930
96,0,51,8.299813
96,1,177,9.497212
96,2,251,9.534562
96,3,183,9.559308
96,4,327,9.576175
97,0,174,7.320583
97,1,209,7.853657
97,2,90,7.871178
97,3,144,7.931889
97,4,290,8.179061
98,0,122,12.375963
98,1,121,14.219597
98,2,162,14.577200
98,3,283,14.629742
98,4,315,14.684686
99,0,221,9.071522
99,1,177,9.143014
99,2,12,9.619483
99,3,51,9.718099
99,4,244,9.735444
100,0,174,7.869844
100,1,101,8.061383
100,2,285,8.207700
100,3,130,8.430679
100,4,323,8.769475
101,0,12,13.489404
101,1,81,13.672917
101,2,304,13.733952
101,3,241,13.866144
101,4,5,14.201000
102,0,177,11.318158
102,1,82,11.448483
102,2,156,11.671219
102,3,202,12.027891
102,4,12,12.336786
103,0,12,10.223614
103,1,177,10.651152
103,2,304,11.113420
103,3,221,11.150482
103,4,241,11.420178
104,0,242,10.476775
104,1,144,10.564857
104,2,200,10.579088
104,3,8,10.735456
104,4,158,10.758323
105,0,153,7.853160
105,1,290,8.551044
105,2,81,9.136978
105,3,304,9.226337
105,4,74,9.245420
106,0,80,8.190153
106,1,106,8.562061
106,2,321,9.308681
106,3,325,9.464649
106,4,332,9.554256
107,0,63,9.013648
107,1,77,9.040689
107,2,308,9.360620
107,3,336,9.414954
107,4,123,9.440491
108,0,130,7.328200
108,1,80,7.348199
108,2,282,7.473382
108,3,155,7.541625
108,4,285,7.758533
109,0,84,14.838428
109,1,177,15.306180
109,2,158,15.496546
109,3,210,15.552353
109,4,284,15.601127
110,0,242,9.513922
110,1,158,10.063467
110,2,8,10.152045
110,3,83,10.212453
110,4,71,10.533846
111,0,332,7.607722
111,1,83,7.700756
111,2,197,7.828055
111,3,63,8.364627
111,4,40,8.389909
112,0,267,9.653775
112,1,24,9.731208
112,2,51,10.163056
112,3,161,10.210447
112,4,77,10.268514
113,0,307,8.628198
113,1,51,8.851656
113,2,301,9.250877
113,3,22,9.258307
113,4,67,9.283545
114,0,272,10.203032
114,1,255,10.390968
114,2,156,10.406536
114,3,63,10.682633
114,4,177,10.953588
115,0,80,7.623127
115,1,115,8.221115
115,2,130,8.271545
115,3,101,8.341127
115,4,186,8.373808
116,0,12,8.943757
116,1,184,8.970621
116,2,312,9.148122
116,3,244,9.223383
116,4,221,9.303756
117,0,174,7.743295
117,1,101,7.869674
117,2,105,8.031413
117,3,285,8.077226
117,4,257,8.272991
118,0,5,14.290788
118,1,241,14.700214
118,2,81,14.841879
118,3,85,14.971125
118,4,304,15.449822
119,0,40,7.001133
119,1,332,7.117188
119,2,127,7.319566
119,3,67,7.382631
119,4,263,7.426721
120,0,130,9.008080
120,1,80,9.169243
120,2,106,9.593709
120,3,255,9.649364
120,4,325,9.720364
121,0,78,9.579151
121,1,22,9.716940
121,2,8,10.105338
121,3,63,10.241124
121,4,197,10.386057
122,0,12,12.498893
122,1,82,13.165036
122,2,202,13.289193
122,3,308,13.342140
122,4,145,13.829522
123,0,12,9.032142
123,1,177,9.101888
123,2,51,9.402088
123,3,251,9.460525
123,4,63,9.674878
124,0,83,8.782960
124,1,257,9.730879
124,2,27,9.973895
124,3,242,9.992960
124,4,72,10.035037
125,0,236,9.927649
125,1,241,11.053713
125,2,117,11.263079
125,3,177,11.451954
125,4,77,11.469798
126,0,303,10.336433
126,1,63,10.352544
126,2,82,10.381325
126,3,307,10.460748
126,4,33,10.477011
127,0,51,7.324097
127,1,12,7.673975
127,2,251,8.014565
127,3,263,8.157847
127,4,188,8.274964
128,0,242,9.543674
128,1,83,9.946792
128,2,8,10.608452
128,3,156,10.670640
128,4,197,10.820346
129,0,67,6.876966
129,1,257,7.615609
129,2,263,7.697374
129,3,323,8.172730
129,4,105,8.245408
130,0,149,14.170422
130,1,327,14.493896
130,2,270,15.024719
130,3,144,15.041654
130,4,307,15.175428
131,0,80,9.504124
131,1,83,9.506377
131,2,190,9.563368
131,3,332,9.576363
131,4,257,9.805973
132,0,251,8.190660
132,1,51,8.735234
132,2,267,8.834334
132,3,77,8.879692
132,4,177,9.107298
133,0,312,8.959681
133,1,177,9.230848
133,2,12,9.249057
133,3,267,9.708128
133,4,41,9.885829
134,0,82,10.873499
134,1,177,11.822762
134,2,156,12.163423
134,3,322,12.198998
134,4,12,12.287694
135,0,255,10.861221
135,1,153,10.931756
135,2,290,10.954931
135,3,209,11.041503
135,4,312,11.051881
136,0,315,13.736846
136,1,255,14.383857
136,2,212,14.618701
136,3,220,15.016926
136,4,253,15.044148
137,0,181,13.870257
137,1,156,14.256402
137,2,12,15.232366
137,3,5,15.310616
137,4,250,15.327858
138,0,285,6.985869
138,1,101,7.018865
138,2,174,7.568055
138,3,105,8.056585
138,4,24,8.239988
139,0,156,12.946376
139,1,82,12.951212
139,2,177,13.154944
139,3,307,13.442740
139,4,301,13.500896
140,0,82,11.410228
140,1,202,11.463884
140,2,301,13.125300
140,3,307,13.401305
140,4,303,13.429274
141,0,236,13.624193
141,1,177,14.130647
141,2,250,14.174913
141,3,12,14.563317
141,4,162,14.880085
142,0,295,6.075303
142,1,183,6.079199
142,2,186,6.333615
142,3,216,6.399801
142,4,105,6.652278
143,0,202,8.511288
143,1,123,10.010471
143,2,82,10.100641
143,3,307,10.393101
143,4,78,10.579608
144,0,304,9.111727
144,1,81,9.240285
144,2,78,9.397070
144,3,153,9.402661
144,4,319,9.438828
145,0,242,11.396300
145,1,8,12.158346
145,2,144,12.190171
145,3,158,12.334434
145,4,200,12.344457
146,0,177,8.889997
146,1,12,10.258578
146,2,156,10.387723
146,3,63,10.476259
146,4,251,10.597934
147,0,24,7.149236
147,1,161,8.178964
147,2,67,8.511055
147,3,144,8.541003
147,4,183,8.589978
148,0,174,7.549560
148,1,101,7.774509
148,2,285,7.908106
148,3,105,8.594716
148,4,323,8.782313
149,0,51,6.927036
149,1,67,7.154054
149,2,183,7.168304
149,3,115,7.221485
149,4,144,7.230113
150,0,78,8.531779
150,1,188,8.983829
150,2,22,9.067719
150,3,63,9.275625
150,4,197,9.605095
151,0,221,10.687520
151,1,177,10.917549
151,2,312,11.119562
151,3,63,11.411750
151,4,319,11.432437
152,0,156,12.876853
152,1,177,13.004727
152,2,241,13.458679
152,3,12,13.625060
152,4,63,13.646376
153,0,188,8.123137
153,1,184,8.722387
153,2,263,9.010844
153,3,51,9.012727
153,4,251,9.348581
154,0,177,11.615109
154,1,156,12.145823
154,2,221,12.158490
154,3,63,12.184196
154,4,41,12.531016
155,0,71,8.511255
155,1,257,8.709803
155,2,4,8.746191
155,3,72,8.817094
155,4,137,8.864822
156,0,177,12.095037
156,1,156,12.982247
156,2,12,13.524685
156,3,162,13.555829
156,4,255,13.698321
157,0,188,9.645331
157,1,51,9.708351
157,2,251,9.791493
157,3,200,9.871611
157,4,242,9.970513
158,0,290,6.401628
158,1,314,7.157576
158,2,153,7.228952
158,3,209,7.368381
158,4,67,7.391695
159,0,253,11.726146
159,1,228,11.996859
159,2,106,12.180424
159,3,80,12.190716
159,4,325,12.388972
160,0,251,8.542900
160,1,267,8.918659
160,2,144,9.073482
160,3,24,9.091558
160,4,51,9.191173
161,0,51,6.486765
161,1,144,6.963603
161,2,24,7.055202
161,3,67,7.058005
161,4,183,7.112302
162,0,158,11.691066
162,1,197,11.913233
162,2,156,11.954023
162,3,332,11.962986
162,4,83,11.968019
163,0,12,10.361073
163,1,251,10.803334
163,2,305,10.825839
163,3,236,10.995710
163,4,177,11.032362
164,0,144,10.998489
164,1,12,11.016651
164,2,145,11.532015
164,3,125,11.532486
164,4,177,11.540263
165,0,122,14.704028
165,1,315,15.362124
165,2,255,15.471456
165,3,177,15.752256
165,4,221,16.064264
166,0,156,8.948283
166,1,63,9.479052
166,2,158,9.800199
166,3,144,10.355745
166,4,177,10.365603
167,0,174,7.786045
167,1,314,8.170661
167,2,290,8.275318
167,3,209,8.346782
167,4,225,8.488960
168,0,242,10.207036
168,1,144,11.131401
168,2,139,11.176944
168,3,24,11.180365
168,4,158,11.198719
169,0,197,10.330087
169,1,90,10.360238
169,2,225,10.538295
169,3,317,10.635117
169,4,127,10.643160
170,0,82,13.404324
170,1,177,13.643493
170,2,304,13.656803
170,3,63,13.723086
170,4,156,13.774479
171,0,285,7.541936
171,1,130,7.747464
171,2,101,7.832794
171,3,282,8.227713
171,4,174,8.548903
172,0,267,10.796273
172,1,99,10.951420
172,2,251,11.245896
172,3,327,11.283327
172,4,171,11.647631
173,0,81,7.740082
173,1,22,7.921505
173,2,63,8.303552
173,3,304,8.460219
173,4,8,8.524325
174,0,82,13.144556
174,1,63,13.268225
174,2,12,13.419277
174,3,177,13.434082
174,4,308,13.529351
175,0,251,9.712160
175,1,177,9.728837
175,2,12,10.262329
175,3,51,10.268393
175,4,327,10.461916
176,0,174,7.463947
176,1,153,8.052156
176,2,101,8.078177
176,3,209,8.137085
176,4,323,8.207246
177,0,51,8.565374
177,1,177,8.589630
177,2,12,8.655897
177,3,267,8.843720
177,4,312,8.887005
178,0,82,11.200610
178,1,301,12.340808
178,2,156,12.684414
178,3,322,12.717786
178,4,319,12.751103
179,0,153,9.660623
179,1,272,9.771249
179,2,80,9.885001
179,3,290,10.014988
179,4,52,10.103774
180,0,250,16.026941
180,1,236,16.101820
180,2,177,16.191349
180,3,181,16.235003
180,4,12,16.316065
181,0,67,8.759572
181,1,153,8.782831
181,2,127,8.876045
181,3,209,9.012189
181,4,323,9.042823
182,0,177,13.515887
182,1,255,13.536425
182,2,156,13.766609
182,3,12,14.026978
182,4,82,14.042106
183,0,177,11.579409
183,1,156,11.844477
183,2,99,12.408183
183,3,158,12.786915
183,4,63,12.806234
184,0,255,13.515798
184,1,12,13.862312
184,2,145,13.876029
184,3,162,13.982741
184,4,125,14.071031
185,0,130,7.084658
185,1,101,8.972883
185,2,178,9.019368
185,3,163,9.042154
185,4,127,9.316942
186,0,82,12.364088
186,1,177,13.891493
186,2,322,13.898643
186,3,156,13.902238
186,4,301,14.100021
187,0,99,11.407397
187,1,117,11.481140
187,2,308,11.768874
187,3,12,12.042520
187,4,184,12.489943
188,0,221,8.114514
188,1,244,8.398434
188,2,325,8.524376
188,3,91,8.576147
188,4,43,8.603698
189,0,153,6.290416
189,1,290,6.801466
189,2,209,7.312784
189,3,225,8.268995
189,4,174,8.661924
190,0,22,9.488461
190,1,123,9.711246
190,2,202,9.847919
190,3,145,9.887172
190,4,303,10.088167
191,0,82,13.782878
191,1,156,15.081456
191,2,5,15.269906
191,3,241,15.492973
191,4,308,15.511475
192,0,287,9.634241
192,1,316,9.851374
192,2,190,9.867996
192,3,27,9.912200
192,4,253,9.957861
193,0,282,7.645352
193,1,1,7.707486
193,2,190,7.961382
193,3,49,7.974864
193,4,285,8.096559
194,0,177,9.483960
194,1,82,9.756493
194,2,156,9.911628
194,3,63,10.177253
194,4,241,10.264002
195,0,156,14.663855
195,1,63,15.325725
195,2,162,15.326978
195,3,236,15.361459
195,4,177,15.416382
196,0,308,11.158569
196,1,304,11.346195
196,2,303,11.570499
196,3,202,11.657519
196,4,177,11.731750
197,0,12,11.064573
197,1,177,11.422208
197,2,63,11.425889
197,3,117,11.930836
197,4,156,12.109129
198,0,12,11.773904
198,1,177,12.109389
198,2,236,12.344146
198,3,99,12.461589
198,4,117,12.539181
199,0,156,12.910687
199,1,177,13.045853
199,2,181,13.132566
199,3,82,13.682255
199,4,267,13.821019
200,0,285,8.026552
200,1,174,8.913197
200,2,282,9.145124
200,3,101,9.259976
200,4,1,9.451075
201,0,63,10.023081
201,1,74,10.152094
201,2,304,10.742396
201,3,332,10.812985
201,4,188,10.956473
202,0,144,8.820389
202,1,209,8.984192
202,2,290,9.260911
202,3,287,9.345160
202,4,298,9.514284
203,0,5,12.039020
203,1,156,12.293336
203,2,8,12.750268
203,3,63,13.083822
203,4,202,13.369261
204,0,12,11.032794
204,1,312,11.465054
204,2,307,11.623832
204,3,82,11.641112
204,4,177,11.660985
205,0,80,10.812655
205,1,321,10.932030
205,2,65,11.002902
205,3,106,11.174945
205,4,253,11.270007
206,0,289,13.290757
206,1,35,13.334886
206,2,203,13.355904
206,3,268,13.370997
206,4,245,13.375198
207,0,257,7.330790
207,1,285,7.607329
207,2,105,7.685110
207,3,314,7.806951
207,4,174,7.941060
208,0,174,7.423433
208,1,290,7.621465
208,2,209,7.912867
208,3,314,8.168872
208,4,101,8.174889
209,0,285,7.420765
209,1,101,7.483274
209,2,298,7.779736
209,3,174,8.090466
209,4,287,8.100933
210,0,123,9.150729
210,1,156,9.292196
210,2,197,9.391288
210,3,8,9.459557
210,4,63,9.777274
211,0,263,8.040399
211,1,51,8.530735
211,2,188,8.560812
211,3,91,8.802398
211,4,183,8.820521
212,0,241,10.016165
212,1,63,10.412820
212,2,156,10.535486
212,3,304,10.621314
212,4,74,11.066775
213,0,52,8.558068
213,1,287,8.828834
213,2,67,8.958230
213,3,183,8.972142
213,4,314,9.235026
214,0,47,11.274888
214,1,294,11.603482
214,2,269,11.749849
214,3,201,11.863098
214,4,245,11.949755
215,0,144,8.288352
215,1,177,9.189652
215,2,27,9.258756
215,3,298,9.388421
215,4,127,9.392454
216,0,290,7.684443
216,1,96,7.836650
216,2,209,7.888010
216,3,22,8.050955
216,4,145,8.236754
217,0,255,15.837380
217,1,82,15.867914
217,2,177,16.379635
217,3,303,16.461809
217,4,20,16.612644
218,0,23,6.938120
218,1,183,7.471794
218,2,327,7.522744
218,3,298,7.671048
218,4,267,7.713011
219,0,82,12.317022
219,1,177,13.061955
219,2,12,13.407024
219,3,322,13.462812
219,4,267,13.621351
220,0,174,7.737124
220,1,101,8.059805
220,2,24,8.180191
220,3,285,8.472475
220,4,52,8.997738
221,0,188,10.850274
221,1,12,11.197580
221,2,17,11.268972
221,3,251,11.302211
221,4,104,11.542557
222,0,250,14.024915
222,1,12,15.392017
222,2,236,15.594292
222,3,41,15.667008
222,4,177,15.722641
223,0,158,10.154600
223,1,177,10.237380
223,2,63,10.257709
223,3,156,10.459998
223,4,74,10.615632
224,0,82,13.793663
224,1,156,15.447974
224,2,177,15.486831
224,3,307,15.523317
224,4,202,15.638765
225,0,80,7.610959
225,1,105,8.789945
225,2,101,8.909316
225,3,65,9.063453
225,4,115,9.087500
226,0,250,14.869895
226,1,236,15.620492
226,2,122,15.670165
226,3,12,15.889289
226,4,249,16.018459
227,0,5,11.223058
227,1,156,11.439983
227,2,12,12.201937
227,3,241,12.242126
227,4,63,12.335467
228,0,24,8.345488
228,1,242,8.597954
228,2,257,8.844008
228,3,67,9.058232
228,4,174,9.097116
229,0,51,9.489799
229,1,267,9.525065
229,2,177,9.604213
229,3,12,9.651737
229,4,77,9.751390
230,0,290,7.930522
230,1,22,8.113615
230,2,136,8.135225
230,3,153,8.201108
