gen_index,rank,real_index,distance
0,0,515,12.092976
0,1,152,12.955976
0,2,837,12.988020
0,3,568,13.039626
0,4,83,13.102627
1,0,480,13.888015
1,1,762,13.945568
1,2,192,14.142431
1,3,536,14.213072
1,4,903,14.265704
2,0,472,10.090079
2,1,363,10.146919
2,2,312,10.254831
2,3,292,10.404188
2,4,754,10.459739
3,0,182,9.712587
3,1,536,9.937742
3,2,873,10.000140
3,3,918,10.007617
3,4,90,10.161098
4,0,128,8.357801
4,1,834,8.544572
4,2,277,8.633204
4,3,231,8.745378
4,4,974,9.105592
5,0,346,10.348310
5,1,493,10.398511
5,2,376,10.554144
5,3,109,10.831386
5,4,117,10.872039
6,0,870,11.689775
6,1,39,11.845100
6,2,997,12.248988
6,3,3,12.267857
6,4,546,12.276075
7,0,670,9.550365
7,1,117,9.893398
7,2,353,10.525070
7,3,776,10.989147
7,4,278,11.001171
8,0,34,14.221450
8,1,604,14.264016
8,2,949,14.335482
8,3,634,14.349977
8,4,487,14.475758
9,0,39,11.588255
9,1,600,11.622887
9,2,997,12.019356
9,3,159,12.200124
9,4,409,12.368271
10,0,800,10.657845
10,1,589,10.684570
10,2,472,10.972155
10,3,754,11.055836
10,4,363,11.073284
11,0,182,9.230508
11,1,323,9.316097
11,2,998,9.771342
11,3,716,9.828128
11,4,606,9.918100
12,0,864,10.145966
12,1,704,10.446694
12,2,691,10.448061
12,3,251,10.537658
12,4,998,10.568355
13,0,319,14.523465
13,1,3,14.727095
13,2,171,14.892512
13,3,278,15.128062
13,4,324,15.215489
14,0,195,12.691581
14,1,589,12.852263
14,2,795,12.962508
14,3,344,12.965559
14,4,807,13.239071
15,0,691,10.728250
15,1,27,10.776584
15,2,199,11.217556
15,3,605,11.234318
15,4,614,11.316274
16,0,488,11.563868
16,1,116,12.216956
16,2,536,12.791925
16,3,912,12.870012
16,4,462,12.970692
17,0,695,10.727700
17,1,513,11.371635
17,2,918,11.374436
17,3,84,11.394284
17,4,182,11.693144
18,0,554,15.704376
18,1,375,15.826559
18,2,406,15.865291
18,3,542,16.202135
18,4,338,16.336880
19,0,337,9.539289
19,1,603,11.103937
19,2,365,11.267031
19,3,930,11.525000
19,4,277,11.688046
20,0,538,10.545720
20,1,384,10.839416
20,2,324,11.205919
20,3,955,11.421033
20,4,27,11.557479
21,0,278,12.461464
21,1,212,13.299060
21,2,245,13.306428
21,3,640,13.466344
21,4,484,13.656060
22,0,183,12.034575
22,1,109,12.204793
22,2,357,12.456223
22,3,931,12.592320
22,4,199,12.623283
23,0,553,12.387622
23,1,943,13.135206
23,2,7,13.253390
23,3,336,13.416903
23,4,550,13.449862
24,0,296,12.404948
24,1,998,12.470216
24,2,625,12.589479
24,3,833,12.735509
24,4,398,13.031812
25,0,415,8.689301
25,1,974,8.975971
25,2,547,9.038438
25,3,365,9.069680
25,4,337,9.570073
26,0,462,8.080935
26,1,124,9.401762
26,2,562,9.574555
26,3,297,9.963743
26,4,536,10.045053
27,0,327,15.159252
27,1,983,15.922606
27,2,196,15.926520
27,3,745,16.006290
27,4,711,16.012749
28,0,375,15.309945
28,1,897,15.423420
28,2,157,15.468647
28,3,960,15.700110
28,4,871,15.799184
29,0,700,7.684983
29,1,174,8.533800
29,2,735,9.480538
29,3,776,9.579833
29,4,743,9.667160
30,0,231,7.853653
30,1,337,7.952872
30,2,834,8.143211
30,3,974,8.201421
30,4,318,8.302592
31,0,841,10.872569
31,1,734,10.884279
31,2,961,10.889684
31,3,156,10.902441
31,4,280,10.979609
32,0,877,13.046061
32,1,18,13.260664
32,2,705,13.269154
32,3,177,13.341305
32,4,127,14.053517
33,0,491,10.723922
33,1,127,10.986178
33,2,48,11.020320
33,3,321,11.396234
33,4,515,11.453770
34,0,224,12.979201
34,1,18,13.125839
34,2,820,13.461069
34,3,127,13.529923
34,4,321,13.576185
35,0,6,11.663965
35,1,505,11.666579
35,2,508,11.728870
35,3,316,12.173171
35,4,691,12.285543
36,0,455,10.008669
36,1,218,10.183920
36,2,248,10.199502
36,3,704,10.315133
36,4,119,10.671798
37,0,796,11.377672
37,1,766,12.271321
37,2,659,12.343416
37,3,724,12.643792
37,4,465,12.778086
38,0,644,13.237303
38,1,450,15.006051
38,2,456,16.062931
38,3,389,16.902882
38,4,714,17.211779
39,0,17,11.328171
39,1,841,11.520699
39,2,962,11.654423
39,3,372,11.700108
39,4,278,11.728324
40,0,556,15.263924
40,1,45,15.326831
40,2,121,15.472624
40,3,1,15.555861
40,4,521,15.556018
41,0,85,13.392480
41,1,440,13.440949
41,2,374,13.745591
