gen_index,rank,real_index,distance
0,0,88,14.779689
0,1,234,14.944382
0,2,296,15.062543
0,3,629,15.123226
0,4,688,15.188533
1,0,588,13.018874
1,1,864,13.178398
1,2,951,13.294325
1,3,466,13.600363
1,4,533,13.751325
2,0,19,14.076354
2,1,195,14.387437
2,2,684,14.559325
2,3,680,15.236647
2,4,33,15.266088
3,0,19,9.938399
3,1,120,11.282876
3,2,680,11.452227
3,3,298,11.843580
3,4,129,12.200209
4,0,863,14.125160
4,1,680,14.694571
4,2,9,14.844182
4,3,469,14.932629
4,4,847,14.967360
5,0,298,12.006208
5,1,700,12.299228
5,2,281,13.044861
5,3,564,13.078414
5,4,223,13.119542
6,0,645,12.752635
6,1,298,13.155521
6,2,671,13.279492
6,3,425,13.310948
6,4,296,13.335452
7,0,629,14.240359
7,1,904,14.645597
7,2,853,14.820970
7,3,88,15.056935
7,4,407,15.282975
8,0,673,13.932934
8,1,40,13.966888
8,2,132,14.316788
8,3,424,14.590356
8,4,633,14.616461
9,0,948,11.751166
9,1,677,12.166446
9,2,155,13.218976
9,3,629,13.862728
9,4,916,13.898321
10,0,858,14.032602
10,1,469,14.229336
10,2,900,14.739429
10,3,680,14.854567
10,4,597,14.912296
11,0,390,13.836010
11,1,88,14.069102
11,2,105,14.357448
11,3,469,14.566104
11,4,146,14.610396
12,0,598,12.248114
12,1,714,13.121242
12,2,888,13.351297
12,3,673,14.760990
12,4,186,15.093331
13,0,772,14.469354
13,1,743,15.061167
13,2,103,15.269265
13,3,119,15.276928
13,4,474,15.321416
14,0,680,13.427899
14,1,120,13.449604
14,2,129,13.889304
14,3,19,13.904879
14,4,263,14.299204
15,0,975,12.676792
15,1,106,13.567087
15,2,951,14.124030
15,3,587,14.277500
15,4,814,14.304558
16,0,24,12.065664
16,1,597,14.473075
16,2,142,14.664980
16,3,802,14.752689
16,4,349,14.789032
17,0,786,16.544039
17,1,308,16.688694
17,2,733,16.712996
17,3,273,16.840485
17,4,52,16.922338
18,0,648,15.350322
18,1,673,15.782886
18,2,689,16.078373
18,3,892,16.193441
18,4,802,16.464334
19,0,24,13.849659
19,1,847,14.184499
19,2,900,14.373075
19,3,762,14.585398
19,4,829,14.785579
20,0,202,14.900695
20,1,955,15.966650
20,2,206,15.998291
20,3,785,16.164070
20,4,109,16.248199
21,0,689,15.682052
21,1,166,16.044779
21,2,693,16.269131
21,3,511,16.418568
21,4,569,16.426235
22,0,19,12.817339
22,1,680,13.134788
22,2,588,13.691210
22,3,120,13.776450
22,4,129,13.936193
23,0,722,14.441926
23,1,763,14.450125
23,2,645,14.819037
23,3,610,14.906782
23,4,652,14.908530
24,0,19,12.228025
24,1,700,12.895009
24,2,951,13.104413
24,3,298,13.264335
24,4,129,13.397066
25,0,679,13.269473
25,1,359,14.031624
25,2,864,14.295806
25,3,970,14.823205
25,4,92,14.901664
26,0,541,14.119308
26,1,673,14.252681
26,2,425,14.378394
26,3,424,14.485785
26,4,669,14.555015
27,0,103,12.423219
27,1,545,14.276358
27,2,398,14.318190
27,3,610,14.765480
27,4,772,14.803905
28,0,777,11.833325
28,1,545,12.608577
28,2,335,12.654114
28,3,948,13.202221
28,4,610,13.357209
29,0,488,12.516822
29,1,371,13.591217
29,2,653,13.861039
29,3,684,13.877831
29,4,652,14.162496
30,0,416,11.627441
30,1,461,12.463073
30,2,171,12.469239
30,3,257,13.267564
30,4,399,13.386011
31,0,150,15.362731
31,1,401,15.696586
31,2,786,15.930259
31,3,876,16.477041
31,4,569,16.588638
32,0,790,12.755320
32,1,695,14.070108
32,2,724,14.408073
32,3,874,14.558566
32,4,899,14.580976
33,0,88,12.870619
33,1,964,13.197884
33,2,40,13.233173
33,3,543,13.565963
33,4,533,13.895475
34,0,156,15.414476
34,1,378,16.480330
34,2,821,16.525715
34,3,782,16.539261
34,4,463,16.624514
35,0,129,11.282548
35,1,764,11.617923
35,2,298,12.598676
35,3,19,12.694834
35,4,101,12.925613
36,0,19,13.193580
36,1,657,13.255137
36,2,684,13.522442
36,3,864,13.575493
36,4,9,14.130809
37,0,765,14.130975
37,1,872,15.353500
37,2,187,15.704497
37,3,670,15.866626
37,4,743,16.525143
38,0,296,13.249790
38,1,653,13.343153
38,2,564,13.716817
38,3,684,13.718745
38,4,680,13.748171
39,0,945,13.623430
39,1,597,13.654384
39,2,680,13.986572
39,3,298,14.192599
39,4,425,14.817426
40,0,538,12.545265
40,1,537,12.883483
40,2,647,13.510519
40,3,102,13.799438
40,4,62,13.880951
41,0,129,11.479676
41,1,120,12.155876
41,2,814,12.587618
41,3,764,13.195165
41,4,19,13.314834
42,0,398,13.662295
42,1,265,14.004232
42,2,767,14.438986
42,3,679,14.821362
42,4,526,14.827180
43,0,4,13.480568
43,1,198,14.610079
43,2,120,15.010645
43,3,19,15.107232
43,4,684,15.240930
44,0,93,13.870268
44,1,377,14.475201
44,2,233,14.598688
44,3,931,15.002824
44,4,215,15.073505
45,0,571,14.224361
45,1,597,15.272454
45,2,259,15.285241
45,3,712,15.296197
45,4,75,15.568264
46,0,777,13.045474
46,1,443,14.991457
46,2,545,15.023541
46,3,633,15.092082
46,4,194,15.244154
47,0,630,16.008619
47,1,72,16.098267
47,2,269,16.139904
47,3,88,16.157055
47,4,931,16.340342
48,0,378,12.943561
48,1,448,13.677474
48,2,868,13.697145
48,3,377,13.994948
48,4,581,14.009144
49,0,652,13.687705
49,1,912,14.016396
49,2,547,14.095734
49,3,684,14.144632
49,4,188,14.153329
50,0,545,13.540931
50,1,906,13.942034
50,2,296,14.094873
50,3,762,14.144378
50,4,951,14.157030
51,0,779,12.742631
51,1,912,12.908050
51,2,155,13.383278
51,3,948,13.401273
51,4,83,13.527799
52,0,581,13.678661
52,1,119,14.016638
52,2,269,14.162683
52,3,415,14.165243
52,4,842,14.221508
53,0,299,16.587654
53,1,579,16.670870
53,2,100,16.688158
53,3,269,16.734819
53,4,453,16.759264
54,0,648,14.471972
54,1,673,15.671885
54,2,195,15.760727
54,3,492,15.808867
54,4,102,15.826155
55,0,150,15.072090
55,1,194,15.230562
55,2,563,15.753642
55,3,241,15.861907
55,4,364,15.866091
56,0,767,12.378073
56,1,559,12.480277
56,2,296,12.904746
56,3,700,13.115067
56,4,737,13.162509
57,0,2,11.095827
57,1,789,11.861435
57,2,559,12.362179
57,3,827,12.529156
57,4,906,12.652838
58,0,762,15.644562
58,1,847,15.742044
58,2,684,15.928214
58,3,379,15.959889
58,4,190,16.201693
59,0,527,14.236722
59,1,259,16.231813
59,2,692,16.562147
59,3,142,16.567442
59,4,40,16.755312
60,0,293,12.772274
60,1,669,13.431035
60,2,40,13.836185
60,3,424,14.377927
60,4,168,14.508399
61,0,296,13.011251
61,1,281,13.824357
61,2,680,13.933415
61,3,653,14.160369
61,4,298,14.369114
62,0,680,15.247338
62,1,847,15.263862
62,2,298,15.432080
62,3,273,15.557811
62,4,418,15.586795
63,0,526,14.718282
63,1,657,15.083199
63,2,593,15.175501
63,3,679,15.283897
63,4,625,15.483139
64,0,195,15.989538
64,1,400,16.148830
64,2,19,16.550943
64,3,762,16.580173
64,4,681,16.607838
65,0,246,14.149324
65,1,684,14.190193
65,2,33,14.641415
65,3,680,14.763994
65,4,349,14.943806
66,0,652,13.805019
66,1,532,14.022180
66,2,610,14.336696
66,3,750,14.488850
66,4,371,14.895356
67,0,466,13.406610
67,1,864,14.036647
67,2,168,14.150894
67,3,669,14.266387
67,4,420,14.557805
68,0,120,10.071600
68,1,19,11.340968
68,2,684,12.122312
68,3,129,12.209665
68,4,680,13.060495
69,0,155,12.614346
69,1,448,12.863008
69,2,948,13.237693
69,3,415,13.357090
69,4,350,13.357696
70,0,561,13.136504
70,1,202,13.832648
70,2,642,14.665746
70,3,698,14.965651
70,4,139,15.246220
71,0,377,14.774107
71,1,304,15.107805
71,2,904,15.373482
71,3,53,15.413312
71,4,931,15.494829
72,0,420,14.495634
72,1,584,14.688951
72,2,861,14.887174
72,3,466,14.976285
72,4,516,15.062181
73,0,611,13.187322
73,1,227,13.361771
73,2,117,13.937796
73,3,935,14.036067
73,4,801,14.112245
74,0,657,13.713514
74,1,858,13.720531
