gen_index,rank,real_index,distance
0,0,884,13.736948
0,1,881,14.276548
0,2,862,14.443162
0,3,814,14.930871
0,4,316,15.009767
1,0,678,12.799469
1,1,15,13.059853
1,2,40,13.201200
1,3,693,13.281053
1,4,420,13.576871
2,0,697,12.600518
2,1,45,12.768608
2,2,660,13.026757
2,3,946,13.219699
2,4,580,13.574441
3,0,420,12.787609
3,1,291,12.927492
3,2,429,13.127081
3,3,944,13.267380
3,4,55,13.293756
4,0,152,11.544584
4,1,927,11.889114
4,2,946,12.296988
4,3,439,12.527156
4,4,84,12.537880
5,0,650,14.814022
5,1,653,14.987661
5,2,704,15.186213
5,3,959,15.230841
5,4,353,15.294451
6,0,549,13.217614
6,1,492,13.929015
6,2,668,14.070258
6,3,762,14.210972
6,4,672,14.357458
7,0,346,14.585890
7,1,429,14.735849
7,2,420,14.939459
7,3,84,14.997959
7,4,311,15.040452
8,0,946,13.227522
8,1,524,14.335450
8,2,883,14.638572
8,3,45,14.711165
8,4,653,15.142225
9,0,483,12.976048
9,1,668,13.378823
9,2,622,13.716009
9,3,829,13.926810
9,4,920,13.972968
10,0,946,10.882445
10,1,84,11.423038
10,2,877,11.868687
10,3,45,12.057042
10,4,580,12.427428
11,0,184,13.507268
11,1,978,14.231075
11,2,893,14.542151
11,3,927,14.629467
11,4,659,14.643206
12,0,968,14.227495
12,1,553,14.299585
12,2,492,14.368631
12,3,84,14.450414
12,4,20,14.479292
13,0,946,12.370780
13,1,181,12.778886
13,2,103,12.989646
13,3,762,13.087022
13,4,863,13.148765
14,0,923,13.823779
14,1,439,14.641640
14,2,51,14.684179
14,3,251,14.760308
14,4,447,14.833589
15,0,115,12.933804
15,1,630,12.976736
15,2,152,13.393314
15,3,531,13.503524
15,4,148,13.618572
16,0,672,13.867423
16,1,200,14.034554
16,2,222,14.155000
16,3,914,14.415125
16,4,210,14.643981
17,0,697,13.018019
17,1,84,13.382771
17,2,55,13.479169
17,3,237,13.482684
17,4,909,13.698062
18,0,946,12.742498
18,1,84,13.057703
18,2,492,13.712157
18,3,858,13.875209
18,4,877,14.043777
19,0,73,15.619846
19,1,817,15.735806
19,2,1,16.046394
19,3,630,16.161615
19,4,519,16.193544
20,0,112,13.656248
20,1,184,13.714449
20,2,419,14.105711
20,3,396,14.140688
20,4,521,14.149680
21,0,946,11.336476
21,1,84,11.434805
21,2,553,11.492052
21,3,817,11.902724
21,4,492,12.221393
22,0,926,16.437954
22,1,905,16.449516
22,2,853,16.503906
22,3,35,16.603971
22,4,131,16.791544
23,0,668,16.002934
23,1,314,16.060570
23,2,520,16.108112
23,3,904,16.222979
23,4,920,16.283489
24,0,909,14.902675
24,1,118,15.122013
24,2,220,15.264206
24,3,616,15.373759
24,4,420,15.381586
25,0,946,11.876719
25,1,492,12.399459
25,2,84,12.662481
25,3,927,12.805283
25,4,847,13.018213
26,0,55,13.779580
26,1,46,14.326528
26,2,914,14.449840
26,3,668,14.477298
26,4,84,14.491819
27,0,420,14.251364
27,1,210,14.652474
27,2,944,14.656327
27,3,377,14.795179
27,4,346,14.844273
28,0,448,15.721181
28,1,734,16.050755
28,2,905,16.321417
28,3,453,16.335695
28,4,817,16.344923
29,0,461,14.236902
29,1,748,14.969026
29,2,708,15.224594
29,3,896,15.512452
29,4,152,16.104710
30,0,40,12.320429
30,1,909,12.696000
30,2,778,12.716333
30,3,184,13.029152
30,4,626,13.075203
31,0,429,11.264736
31,1,152,11.472411
31,2,927,12.102017
31,3,184,12.238927
31,4,420,12.518224
32,0,877,12.340669
32,1,492,12.651933
32,2,84,12.729193
32,3,668,12.808736
32,4,311,12.967041
33,0,67,14.378091
33,1,163,14.721576
33,2,205,15.294498
33,3,872,15.399365
33,4,904,15.418394
34,0,672,12.264202
34,1,84,12.427699
34,2,40,12.833101
34,3,55,12.868058
34,4,343,12.926428
35,0,859,14.690093
35,1,734,14.889892
35,2,904,15.545948
35,3,448,15.782625
35,4,2,15.864193
36,0,285,12.683889
36,1,84,13.008322
36,2,443,13.487758
36,3,531,13.527458
36,4,678,13.556878
37,0,84,12.788327
37,1,46,12.821465
37,2,584,13.180579
37,3,762,13.185672
37,4,946,13.256779
