gen_index,rank,real_index,distance
0,0,781,13.715653
0,1,788,13.744155
0,2,326,13.757294
0,3,539,13.844061
0,4,912,14.034345
1,0,304,13.158119
1,1,892,15.749973
1,2,841,16.728403
1,3,295,16.816601
1,4,296,16.832493
2,0,793,13.267500
2,1,416,13.562077
2,2,780,13.826523
2,3,884,13.887384
2,4,599,14.062205
3,0,416,10.034392
3,1,793,11.761368
3,2,44,11.991343
3,3,818,12.088871
3,4,675,12.122300
4,0,85,14.714961
4,1,801,14.874123
4,2,56,15.076862
4,3,102,15.131655
4,4,950,15.168000
5,0,32,14.578272
5,1,586,14.591939
5,2,810,14.751129
5,3,908,14.829109
5,4,504,14.870420
6,0,330,13.579311
6,1,477,13.665958
6,2,244,13.689776
6,3,882,13.796054
6,4,891,13.850209
7,0,169,12.911699
7,1,469,12.912926
7,2,503,13.571543
7,3,692,13.658473
7,4,40,13.728214
8,0,45,12.272291
8,1,840,12.419866
8,2,782,12.444084
8,3,999,12.492898
8,4,546,12.549862
9,0,312,12.999091
9,1,819,13.039961
9,2,915,13.085865
9,3,474,13.512888
9,4,637,13.648695
10,0,418,8.539888
10,1,536,10.178552
10,2,309,10.360000
10,3,931,10.589085
10,4,206,11.727140
11,0,978,15.233527
11,1,873,16.179024
11,2,423,16.203049
11,3,539,16.297476
11,4,788,16.600109
12,0,443,12.828951
12,1,376,13.104279
12,2,703,13.546726
12,3,855,13.612931
12,4,104,13.677630
13,0,892,13.845315
13,1,876,14.819371
13,2,650,14.843878
13,3,891,15.168323
13,4,372,15.320438
14,0,920,14.395452
14,1,612,14.467014
14,2,564,14.496293
14,3,952,14.848115
14,4,675,14.942122
15,0,536,13.012237
15,1,931,13.069572
15,2,418,13.223703
15,3,296,13.284019
15,4,309,13.383822
16,0,648,12.724406
16,1,233,13.560365
16,2,769,13.582191
16,3,412,14.080501
16,4,733,14.227232
17,0,489,13.936873
17,1,780,13.986564
17,2,896,14.069395
17,3,221,14.127290
17,4,648,14.316523
18,0,538,11.279965
18,1,354,11.294870
18,2,173,11.358504
18,3,752,11.914982
18,4,328,11.953230
19,0,976,12.932664
19,1,442,13.087346
19,2,519,13.164950
19,3,689,13.278102
19,4,378,13.361628
20,0,519,13.920270
20,1,969,14.061369
20,2,474,14.852118
20,3,603,14.893108
20,4,346,15.207661
21,0,378,11.759201
21,1,460,13.106453
21,2,805,13.210004
21,3,24,13.479991
21,4,558,13.484185
22,0,538,10.975609
22,1,536,11.308809
22,2,692,11.618814
22,3,295,11.699586
22,4,296,11.849441
23,0,403,14.792150
23,1,863,15.379045
23,2,442,15.481493
23,3,491,15.510522
23,4,86,15.750768
24,0,282,14.846977
24,1,297,15.413201
24,2,810,15.462755
24,3,867,15.512798
24,4,995,15.526127
25,0,995,13.976667
25,1,128,14.643020
25,2,873,14.768411
25,3,393,14.852830
25,4,290,14.969337
26,0,924,14.188802
26,1,244,14.480962
26,2,949,14.496340
26,3,536,14.499766
26,4,972,14.553486
27,0,443,13.293861
27,1,22,13.366945
27,2,664,13.794159
27,3,393,14.030005
27,4,862,14.195491
28,0,547,11.845862
28,1,976,11.941569
28,2,912,12.031369
28,3,826,12.128767
28,4,85,12.471107
29,0,592,11.766704
29,1,913,12.371609
29,2,443,12.464458
29,3,290,12.548971
29,4,45,12.566325
30,0,603,13.337087
30,1,378,13.353574
30,2,976,13.359437
30,3,805,13.393072
30,4,781,13.395335
31,0,418,9.632686
31,1,536,10.367856
31,2,931,11.234650
31,3,309,11.314421
31,4,206,12.044410
