gen_index,rank,real_index,distance
0,0,485,7.455237
0,1,542,7.710640
0,2,229,7.960750
0,3,258,7.963356
0,4,536,8.008034
1,0,573,8.197896
1,1,252,8.576293
1,2,511,8.586172
1,3,127,9.084550
1,4,324,9.296882
2,0,401,8.504846
2,1,450,8.508860
2,2,183,8.743943
2,3,27,8.842542
2,4,86,8.861641
3,0,146,9.437121
3,1,102,9.479012
3,2,279,9.846122
3,3,538,10.154326
3,4,183,10.312654
4,0,2,10.879736
4,1,217,10.900092
4,2,476,11.341250
4,3,399,11.487261
4,4,555,11.545831
5,0,152,11.141642
5,1,78,11.339725
5,2,291,12.500357
5,3,241,12.646468
5,4,73,12.741771
6,0,228,12.838272
6,1,315,13.075917
6,2,104,13.132796
6,3,299,13.506052
6,4,136,13.701350
7,0,385,8.876904
7,1,79,8.942521
7,2,112,9.314732
7,3,100,9.419569
7,4,380,9.474710
8,0,103,9.827302
8,1,284,10.758368
8,2,505,11.276910
8,3,383,11.529704
8,4,201,11.591646
9,0,160,8.085635
9,1,390,8.650156
9,2,119,9.092515
9,3,100,9.391811
9,4,33,9.488734
10,0,393,10.315989
10,1,35,10.554132
10,2,260,10.731182
10,3,467,10.849883
10,4,519,10.873844
11,0,344,8.592809
11,1,183,8.611516
11,2,124,8.897031
11,3,246,9.151175
11,4,401,9.202272
12,0,112,9.316412
12,1,403,9.573586
12,2,183,9.863283
12,3,79,10.071473
12,4,550,10.302676
13,0,309,7.745254
13,1,112,7.824549
13,2,536,7.924975
13,3,401,8.013367
13,4,258,8.047155
14,0,486,11.144306
14,1,152,11.677357
14,2,237,12.252508
14,3,291,12.345799
14,4,241,12.394698
15,0,160,8.492877
15,1,258,8.625641
15,2,497,8.851439
15,3,382,8.865260
15,4,369,9.041503
16,0,119,8.690155
16,1,485,8.818298
16,2,160,8.940234
16,3,390,8.998965
16,4,418,9.035631
17,0,104,11.070106
17,1,113,11.502579
17,2,469,11.656769
17,3,462,11.710695
17,4,402,12.067875
18,0,309,7.685618
18,1,119,7.863598
18,2,570,7.877437
18,3,494,7.894523
18,4,86,7.940756
19,0,494,8.453857
19,1,119,8.775138
19,2,570,8.849128
19,3,578,9.069828
19,4,536,9.186550
20,0,217,10.300111
20,1,283,10.992029
20,2,399,11.118653
20,3,559,11.171506
20,4,540,11.191646
21,0,51,7.595201
21,1,92,7.902941
21,2,213,8.012803
21,3,463,8.103095
21,4,37,8.148910
22,0,118,11.512015
22,1,469,12.173411
22,2,128,12.326051
22,3,364,12.495886
22,4,397,12.631413
23,0,73,10.168457
23,1,78,11.076092
23,2,344,11.504603
23,3,433,11.649585
23,4,154,11.699036
24,0,183,8.264318
24,1,146,9.218108
24,2,79,9.241636
24,3,401,9.259899
24,4,95,9.346457
25,0,543,6.809592
25,1,494,8.054320
25,2,385,8.300442
25,3,464,8.423168
