gen_index,rank,real_index,distance
0,0,282,8.687064
0,1,3,9.004780
0,2,113,9.293874
0,3,222,9.556911
0,4,200,9.590769
1,0,148,12.343837
1,1,22,12.541600
1,2,216,12.641955
1,3,134,12.691521
1,4,9,12.718354
2,0,190,9.261359
2,1,204,9.626972
2,2,3,9.879418
2,3,227,9.934438
2,4,121,9.963055
3,0,88,10.106669
3,1,46,10.646322
3,2,71,10.990996
3,3,87,11.032722
3,4,73,11.159105
4,0,22,10.045751
4,1,148,10.837289
4,2,164,10.952395
4,3,134,12.317374
4,4,241,12.338925
5,0,50,8.959282
5,1,3,9.239787
5,2,140,9.396434
5,3,204,9.457534
5,4,49,9.594189
6,0,271,10.550673
6,1,42,10.671698
6,2,256,10.770709
6,3,67,10.948030
6,4,141,11.012017
7,0,194,8.795827
7,1,54,8.867614
7,2,161,9.213939
7,3,176,9.416600
7,4,112,9.607389
8,0,0,11.801158
8,1,236,11.852615
8,2,243,12.919454
8,3,166,12.921405
8,4,94,12.972129
9,0,74,8.121228
9,1,80,8.323862
9,2,81,8.644566
9,3,233,8.812175
9,4,282,8.849979
10,0,9,10.889347
10,1,153,11.003456
10,2,190,11.020032
10,3,218,11.118560
10,4,163,11.177932
11,0,148,10.114312
11,1,22,10.807026
11,2,243,11.174986
11,3,216,11.213404
11,4,134,11.264256
12,0,136,9.952101
12,1,74,9.968570
12,2,126,9.996593
12,3,222,10.109961
12,4,20,10.161474
13,0,153,11.259450
13,1,146,12.279789
13,2,65,12.796605
13,3,35,12.850713
13,4,231,12.982577
14,0,23,10.109209
14,1,22,10.441435
14,2,202,10.485463
14,3,153,10.530543
14,4,82,10.587589
15,0,23,10.177472
15,1,100,10.453574
15,2,73,10.497512
15,3,119,10.565360
15,4,259,10.749401
16,0,136,9.520653
16,1,271,9.571435
16,2,191,9.839644
16,3,183,10.135689
16,4,275,10.261635
17,0,241,10.932496
17,1,127,11.324625
17,2,92,11.651269
17,3,182,11.774572
17,4,23,11.807611
18,0,23,9.929927
18,1,148,10.146648
18,2,22,10.175424
18,3,116,10.282310
18,4,263,10.366207
19,0,1,11.475948
19,1,46,11.798319
19,2,23,12.416319
19,3,9,12.507778
19,4,241,12.527706
20,0,171,10.648010
20,1,241,10.690332
20,2,87,10.931220
20,3,34,11.045176
20,4,153,11.229854
21,0,23,10.278665
21,1,182,10.335545
21,2,87,10.383412
21,3,280,10.429521
21,4,103,10.782881
22,0,166,9.681642
22,1,29,9.923123
22,2,99,10.188327
22,3,239,10.241893
22,4,109,10.331201
23,0,29,12.250085
23,1,46,12.772817
23,2,239,13.028557
23,3,267,13.177972
23,4,90,13.261709
24,0,215,10.321451
24,1,83,10.558076
24,2,249,10.658452
24,3,17,10.751366
24,4,104,10.851737
25,0,161,10.601628
25,1,227,10.831791
25,2,3,10.910397
25,3,204,11.254741
25,4,8,11.277843
26,0,225,11.287741
26,1,194,11.316565
26,2,162,11.403617
26,3,123,11.526827
26,4,132,11.601013
27,0,7,10.942357
27,1,230,12.390305
27,2,277,12.653491
27,3,29,12.817656
27,4,280,12.818879
28,0,64,12.068780
28,1,228,12.510977
28,2,101,12.721317
28,3,9,12.731461
28,4,251,13.229991
29,0,168,11.785181
29,1,46,12.342643
29,2,87,12.504706
29,3,23,12.618121
29,4,1,12.651552
30,0,218,9.681667
30,1,200,9.767013
30,2,34,9.861845
30,3,104,9.890498
30,4,227,9.975306
31,0,177,11.235486
31,1,209,11.353944
31,2,244,11.528648
31,3,34,11.644649
31,4,144,11.760382
32,0,204,8.391603
32,1,8,8.798883
32,2,161,8.981174
32,3,49,9.218889
32,4,194,9.228309
33,0,275,8.243398
33,1,112,8.595835
33,2,233,8.813670
33,3,238,8.825998
33,4,194,8.876024
34,0,136,8.787461
34,1,34,9.177809
34,2,160,9.230292
34,3,244,9.291171
34,4,81,9.306527
35,0,34,9.241345
35,1,136,9.433597
35,2,163,9.573702
35,3,191,9.623938
35,4,61,9.868016
36,0,227,10.575886
36,1,244,10.958836
36,2,163,11.074737
36,3,153,11.082997
36,4,160,11.175387
37,0,227,10.847352
37,1,231,10.913853
37,2,34,10.994489
37,3,60,11.127559
37,4,165,11.189843
38,0,112,9.951638
38,1,74,10.178240
