gen_index,rank,real_index,distance
0,0,82,12.732414
0,1,316,12.767578
0,2,47,12.827124
0,3,631,13.237018
0,4,217,13.627938
1,0,647,10.312497
1,1,560,10.364223
1,2,24,10.851903
1,3,490,10.984214
1,4,415,11.194484
2,0,167,8.251631
2,1,374,8.702943
2,2,258,9.985069
2,3,599,10.013790
2,4,245,10.449431
3,0,119,10.604291
3,1,270,11.182411
3,2,434,11.432162
3,3,221,11.462532
3,4,617,11.471442
4,0,109,9.068398
4,1,285,9.086593
4,2,350,9.304255
4,3,439,9.364206
4,4,522,9.484002
5,0,21,9.070764
5,1,644,9.455785
5,2,150,9.516760
5,3,500,9.868529
5,4,629,9.891644
6,0,592,10.589603
6,1,653,10.692439
6,2,74,10.913540
6,3,656,11.132031
6,4,632,11.141601
7,0,245,11.395765
7,1,374,11.416570
7,2,104,11.472911
7,3,596,11.705523
7,4,216,11.706892
8,0,28,8.279131
8,1,245,8.940415
8,2,285,9.216095
8,3,433,9.392015
8,4,659,9.490574
9,0,83,11.888402
9,1,348,12.393661
9,2,291,12.651516
9,3,256,12.726567
9,4,621,12.749562
10,0,291,9.420010
10,1,245,9.721246
10,2,659,9.809679
10,3,622,9.913262
10,4,104,10.065672
11,0,148,9.055048
11,1,245,9.117385
11,2,565,9.804880
11,3,318,9.897040
11,4,433,10.229606
12,0,167,11.428048
12,1,247,11.598723
12,2,23,11.684387
12,3,572,12.203230
12,4,522,12.237548
13,0,113,10.216761
13,1,285,10.242893
13,2,109,10.397806
13,3,500,10.509227
13,4,660,10.561486
14,0,334,11.471517
14,1,539,11.724246
14,2,70,11.740735
14,3,347,11.872098
14,4,193,11.961318
15,0,342,10.621866
15,1,66,10.750474
15,2,108,10.951133
15,3,140,11.314841
15,4,67,11.404131
16,0,586,7.848717
16,1,148,7.981282
16,2,433,8.312676
16,3,90,8.368431
16,4,245,8.588315
17,0,147,8.770143
17,1,566,9.757380
17,2,622,9.776759
17,3,258,9.980807
17,4,439,10.024369
18,0,458,9.301919
18,1,191,9.945288
18,2,357,10.253953
18,3,500,10.258333
18,4,193,10.360247
19,0,253,10.218803
19,1,592,10.409126
19,2,438,10.540536
19,3,611,10.586148
19,4,404,10.652463
20,0,415,11.316215
20,1,592,11.558646
20,2,617,11.634777
20,3,221,11.828316
20,4,313,11.883257
21,0,245,8.574143
21,1,486,9.077550
21,2,45,9.491531
21,3,334,9.628345
21,4,602,9.681907
22,0,285,8.627324
22,1,137,8.691458
22,2,659,8.987845
22,3,125,9.380330
22,4,291,9.446453
23,0,522,9.343851
23,1,46,9.866374
23,2,340,10.101493
23,3,404,10.197845
23,4,439,10.265301
24,0,433,8.881620
24,1,245,8.908453
24,2,309,8.967580
24,3,507,9.165038
24,4,596,9.394452
25,0,193,11.159461
25,1,233,11.568893
25,2,235,12.367054
25,3,424,12.584757
25,4,458,12.640548
26,0,374,10.650590
26,1,216,11.228887
26,2,247,11.243596
26,3,599,11.297767
26,4,296,11.300216
27,0,622,8.714139
27,1,318,8.888812
27,2,46,8.977120
27,3,433,8.996181
27,4,196,9.052361
28,0,239,9.741680
28,1,491,10.016661
28,2,622,10.043415
28,3,79,10.048123
28,4,253,10.127429
29,0,622,10.733903
29,1,147,10.736732
29,2,390,10.912251
29,3,439,10.921685
29,4,109,10.931343
30,0,576,10.344007
30,1,352,10.440491
30,2,28,10.441537
30,3,285,10.693300
30,4,433,10.729549
31,0,212,9.348593
31,1,193,9.715792
31,2,46,9.728455
31,3,622,9.893393
31,4,247,9.925248
32,0,439,8.954679
32,1,109,9.252831
32,2,622,9.437772
32,3,523,9.695036
32,4,248,9.839251
33,0,196,8.784009
33,1,424,8.864961
33,2,473,9.085236
33,3,644,9.108051
33,4,486,9.364425
34,0,245,9.429898
34,1,28,9.511673
34,2,629,9.595980
34,3,201,9.793410
34,4,90,9.889403
35,0,375,11.781931
35,1,509,12.085902
35,2,10,12.127813
35,3,166,12.201217
35,4,631,12.284748
36,0,193,8.942101
36,1,233,9.511102
36,2,466,9.610918
36,3,308,9.971875
36,4,201,10.079872
37,0,622,10.143875
37,1,580,10.510516
37,2,239,10.779435
37,3,25,10.960322
37,4,350,11.228587
38,0,217,10.286117
38,1,71,10.760706
38,2,564,10.974744
38,3,350,11.134995
38,4,30,11.259062
39,0,148,7.720458
39,1,433,8.164230
39,2,318,8.474967
39,3,28,8.568575
39,4,142,8.757276
40,0,239,9.240751
40,1,79,9.573322
40,2,592,9.785717
40,3,564,9.995754
40,4,25,10.008255
41,0,225,8.960151
41,1,500,9.372359
41,2,196,9.412159
41,3,641,9.588229
41,4,286,9.631327
42,0,217,11.134586
42,1,71,11.144024
42,2,262,11.918278
42,3,4,12.047577
42,4,592,12.106371
43,0,193,8.362025
43,1,148,8.569526
43,2,433,8.874109
43,3,586,8.890597
43,4,660,8.999020
44,0,167,11.131774
44,1,374,11.514226
44,2,216,12.754896
44,3,599,13.055445
44,4,296,13.314636
45,0,256,10.420850
45,1,592,10.709040
45,2,138,10.763899
45,3,322,10.801264
45,4,66,10.831419
46,0,342,10.409153
46,1,81,10.694804
46,2,264,11.148342
46,3,108,11.424165
46,4,595,11.545244
47,0,245,9.195458
47,1,148,9.236222
47,2,318,9.808516
47,3,334,9.887267
47,4,233,10.067060
48,0,259,10.069728
48,1,572,10.149267
48,2,196,10.402097
48,3,247,10.694796
48,4,334,10.758204
49,0,321,9.901587
49,1,189,10.272591
49,2,304,10.381004
49,3,411,10.643461
49,4,518,10.901528
50,0,647,10.832603
50,1,608,11.239106
50,2,654,11.652893
50,3,256,11.708895
50,4,378,11.754799
51,0,522,9.749465
51,1,86,9.865539
51,2,340,9.956307
51,3,486,9.985506
51,4,566,10.061590
52,0,622,9.794993
52,1,500,9.970737
52,2,87,10.066497
52,3,439,10.087541
52,4,46,10.154447
53,0,167,11.177763
53,1,599,11.506661
53,2,296,12.032364
53,3,374,12.111857
53,4,216,12.162567
54,0,256,9.320093
54,1,647,10.187626
54,2,592,10.403340
54,3,164,10.753483
54,4,322,10.790946
55,0,104,8.849870
55,1,486,9.137970
55,2,586,9.273170
55,3,245,9.469246
55,4,148,9.509735
56,0,124,10.273399
56,1,464,11.310045
56,2,447,11.352904
56,3,654,11.362786
56,4,316,11.396030
57,0,617,9.977930
57,1,592,10.211544
57,2,350,10.224277
57,3,23,10.664600
57,4,32,10.694485
58,0,623,9.177958
58,1,233,9.316756
58,2,193,9.357578
58,3,334,9.538842
58,4,629,9.552962
59,0,300,10.911940
59,1,62,10.937519
59,2,653,11.080568
59,3,42,11.119485
59,4,299,11.128557
60,0,233,7.712857
60,1,193,8.860050
60,2,334,9.036834
60,3,199,9.042735
60,4,512,9.051127
61,0,568,11.347015
61,1,260,11.359805
61,2,32,11.383770
61,3,291,11.453061
61,4,600,11.790895
62,0,167,10.320880
62,1,499,10.996329
62,2,23,11.409808
62,3,260,11.671060
62,4,576,11.822950
63,0,309,8.008217
63,1,466,8.285361
63,2,31,8.425179
63,3,193,8.506514
63,4,334,8.605514
64,0,90,8.468221
64,1,228,8.985726
64,2,660,9.120695
64,3,586,9.181044
64,4,507,9.480481
65,0,167,10.086521
65,1,258,10.383756
65,2,374,10.503185
65,3,491,10.604214
65,4,32,10.644236
66,0,296,9.277267
66,1,599,9.962092
66,2,565,10.237902
66,3,542,10.328884
66,4,247,10.663422
67,0,638,12.101282
67,1,134,12.218150
67,2,647,12.370957
67,3,24,12.446717
67,4,454,12.533101
68,0,449,9.824010
68,1,233,9.956684
68,2,193,10.398860
68,3,334,10.882695
68,4,72,11.115066
69,0,109,9.254007
69,1,535,9.379771
69,2,8,9.745144
69,3,259,9.761534
69,4,248,9.777590
70,0,233,8.966541
70,1,602,8.989096
70,2,193,9.098031
70,3,466,9.201599
70,4,458,9.278303
71,0,654,10.495602
71,1,207,10.738968
71,2,464,11.238954
71,3,347,11.386214
71,4,592,11.467124
72,0,414,11.780556
72,1,566,11.814957
72,2,258,12.030292
72,3,46,12.069774
72,4,417,12.145375
73,0,458,9.204647
73,1,79,9.561242
73,2,368,9.775548
73,3,602,9.825398
73,4,191,9.901252
74,0,144,9.380721
74,1,26,9.590276
74,2,383,9.673749
74,3,622,9.726826
74,4,507,9.803094
75,0,334,8.925859
75,1,222,9.239734
75,2,540,9.386627
75,3,644,9.389790
75,4,424,9.519707
76,0,415,12.128609
76,1,483,12.220231
76,2,66,12.270926
76,3,332,12.305481
76,4,647,12.341920
77,0,491,9.357728
77,1,212,9.799663
77,2,135,10.176204
77,3,388,10.422619
77,4,417,10.854788
78,0,28,8.831066
78,1,318,9.226317
78,2,334,9.600211
78,3,90,9.694944
78,4,148,9.754869
79,0,499,8.340604
79,1,388,10.131921
79,2,374,10.328563
79,3,216,10.354038
79,4,167,10.483109
80,0,291,9.761192
80,1,256,9.912416
80,2,285,9.981746
80,3,32,10.092864
80,4,592,10.099759
81,0,28,6.929712
81,1,245,9.021581
81,2,148,9.409416
81,3,433,9.579042
81,4,318,9.610147
82,0,245,10.286957
82,1,228,10.514357
82,2,388,10.606590
82,3,629,10.615972
82,4,104,10.651718
83,0,375,10.876495
83,1,647,11.142403
83,2,71,11.314831
83,3,217,11.324129
83,4,434,11.517591
84,0,654,11.856315
84,1,82,12.222851
84,2,361,12.729777
84,3,592,12.852821
84,4,621,13.054715
85,0,313,10.554728
85,1,653,10.930287
85,2,322,10.945034
85,3,226,11.239372
85,4,243,11.348475
86,0,500,8.636718
86,1,196,8.679188
86,2,404,9.255403
86,3,665,9.317866
86,4,21,9.421286
