gen_index,rank,real_index,distance
0,0,341,12.429923
0,1,129,12.701808
0,2,22,12.754463
0,3,210,13.061991
0,4,224,13.239648
1,0,471,9.676398
1,1,440,10.098281
1,2,394,10.207030
1,3,444,10.678397
1,4,37,10.838174
2,0,410,11.751825
2,1,224,13.076851
2,2,505,13.160028
2,3,270,13.166656
2,4,185,13.185891
3,0,253,9.130153
3,1,131,9.484262
3,2,37,10.045034
3,3,287,10.140321
3,4,255,10.289970
4,0,307,11.188111
4,1,356,11.675879
4,2,449,11.944965
4,3,145,12.402062
4,4,485,12.622244
5,0,341,9.713903
5,1,271,10.478101
5,2,255,11.271091
5,3,210,12.001958
5,4,20,12.058758
6,0,48,9.614125
6,1,441,11.335827
6,2,363,11.806058
6,3,330,11.911180
6,4,183,11.974093
7,0,143,11.874313
7,1,71,12.096830
7,2,432,12.164421
7,3,410,12.620193
7,4,115,12.908862
8,0,219,11.873985
8,1,341,12.722468
8,2,22,12.908820
8,3,307,13.043988
8,4,315,13.217484
9,0,210,10.497529
9,1,315,11.591347
9,2,129,11.686291
9,3,85,11.686419
9,4,352,11.788863
10,0,246,9.153370
10,1,394,9.215207
10,2,36,9.765562
10,3,435,10.615164
10,4,37,10.783172
11,0,33,16.186176
11,1,2,16.221453
11,2,494,16.504429
11,3,309,16.768791
11,4,224,16.809004
12,0,179,11.184387
12,1,115,11.398012
12,2,281,11.587136
12,3,101,12.182082
12,4,339,12.190191
13,0,255,11.159587
13,1,131,11.396161
13,2,145,12.462504
13,3,371,12.791904
13,4,417,13.110250
14,0,238,17.113327
14,1,502,17.487259
14,2,47,17.508793
14,3,87,17.635206
14,4,341,17.761591
15,0,306,11.065509
15,1,446,11.852994
15,2,152,12.103310
15,3,154,12.240251
15,4,385,12.376140
16,0,323,9.022585
16,1,310,11.983193
16,2,442,12.321104
16,3,308,12.449708
16,4,16,12.458059
17,0,266,11.775389
17,1,325,12.089288
17,2,56,12.091314
17,3,152,12.395383
17,4,409,12.451789
18,0,425,13.345165
18,1,219,13.418848
18,2,56,13.472309
18,3,220,13.679271
18,4,409,13.774484
19,0,243,14.667723
19,1,484,15.298322
19,2,485,15.437953
19,3,177,15.485794
19,4,288,15.786553
20,0,185,10.764540
20,1,344,11.238908
20,2,122,11.611081
20,3,246,11.851970
20,4,213,11.863857
21,0,253,11.178412
21,1,287,11.673881
21,2,471,11.756457
21,3,37,12.366706
21,4,87,12.803102
22,0,341,11.809997
22,1,255,12.984901
22,2,322,13.142387
22,3,190,13.488727
22,4,221,13.962234
23,0,510,14.168244
23,1,275,14.258801
23,2,224,14.605376
23,3,330,14.792457
23,4,363,14.851172
24,0,174,13.073252
