gen_index,rank,real_index,distance
0,0,39,9.785212
0,1,12,12.085375
0,2,45,12.372787
0,3,47,12.465468
0,4,50,12.554077
1,0,13,15.002026
1,1,18,15.159073
1,2,23,15.571720
1,3,0,16.004343
1,4,36,16.027876
2,0,20,14.496186
2,1,19,14.939561
2,2,24,16.027861
2,3,13,16.106981
2,4,23,16.180202
3,0,10,9.638301
3,1,24,14.817701
3,2,18,14.973526
3,3,13,15.465137
3,4,34,15.724374
4,0,41,14.601299
4,1,6,14.836983
4,2,26,15.627559
4,3,37,15.901180
4,4,40,16.109344
5,0,52,14.609187
5,1,46,14.762465
5,2,47,14.992067
5,3,43,15.057001
5,4,15,15.112486
6,0,16,13.451605
6,1,20,13.949748
6,2,19,14.581194
6,3,24,15.537763
6,4,10,16.488644
7,0,2,9.993582
7,1,14,11.605989
7,2,54,11.671635
7,3,21,11.746412
7,4,15,11.764035
8,0,13,11.580009
8,1,18,14.540076
8,2,23,15.149641
8,3,24,15.244280
8,4,20,15.326098
9,0,21,15.050369
9,1,14,15.904940
9,2,52,16.354460
9,3,28,16.398724
9,4,15,16.437790
10,0,9,10.886413
10,1,28,11.172804
10,2,30,11.227365
10,3,31,13.051611
10,4,21,13.079843
11,0,54,11.157321
11,1,12,11.414848
11,2,47,11.689466
11,3,43,12.180459
11,4,21,12.300614
12,0,37,10.129539
12,1,42,12.215363
12,2,9,12.227424
12,3,0,13.633442
12,4,17,13.791472
13,0,49,9.527593
13,1,53,9.897639
13,2,47,10.203649
13,3,54,10.308045
13,4,52,10.700153
14,0,21,12.172966
14,1,28,12.374395
14,2,6,12.972811
14,3,9,13.204582
14,4,27,13.544417
15,0,22,14.953027
15,1,26,15.424920
15,2,41,15.471584
15,3,7,16.706877
15,4,0,17.574146
16,0,17,9.116582
16,1,0,9.622504
16,2,8,10.598960
16,3,2,11.977694
16,4,25,12.233626
17,0,2,10.435383
17,1,25,11.870201
17,2,54,11.991197
17,3,14,12.217526
17,4,15,12.518740
18,0,39,10.666772
18,1,43,11.981541
18,2,46,12.368308
18,3,47,12.743452
18,4,52,13.040745
19,0,22,13.815553
19,1,41,14.668936
19,2,26,16.287209
19,3,7,16.825016
19,4,9,18.039219
20,0,15,13.776215
20,1,46,14.213353
20,2,43,14.301448
20,3,21,14.331006
20,4,2,14.406307
21,0,22,12.577572
21,1,41,14.824496
21,2,26,15.041938
21,3,7,16.151217
21,4,9,17.362703
22,0,47,13.390281
22,1,53,13.803097
22,2,15,14.273508
22,3,43,14.314695
22,4,28,14.501062
23,0,2,12.467377
23,1,21,13.393628
23,2,9,13.461448
23,3,29,13.907540
23,4,33,13.970705
24,0,47,13.141782
24,1,43,13.758289
24,2,53,14.134939
24,3,15,14.165668
24,4,14,14.420491
25,0,0,12.048694
25,1,9,12.443262
25,2,2,12.683518
25,3,8,12.963881
25,4,17,13.019469
26,0,2,11.509736
26,1,5,11.937661
26,2,30,12.415344
