gen_index,rank,real_index,distance
50,3,25,11.234160
50,4,35,11.490323
51,0,54,12.357593
51,1,24,13.205297
51,2,39,13.231360
51,3,19,13.589178
51,4,11,13.605849
52,0,98,14.232851
52,1,55,14.289328
52,2,40,14.327793
52,3,74,14.618721
52,4,125,14.800668
53,0,133,13.108911
53,1,135,13.615655
53,2,34,13.796499
53,3,4,13.950063
53,4,76,13.997220
54,0,19,9.314525
54,1,39,10.380691
54,2,11,11.588922
54,3,54,12.679397
54,4,85,12.765637
55,0,61,7.542482
55,1,82,8.882081
55,2,95,8.892381
55,3,34,9.182417
55,4,133,9.661633
56,0,134,16.709053
56,1,110,16.907393
56,2,125,17.049297
56,3,104,17.052134
56,4,98,17.157135
57,0,39,12.776855
57,1,20,12.881569
57,2,2,12.943019
57,3,78,13.187664
57,4,24,13.213160
58,0,56,10.212219
58,1,49,10.542531
58,2,106,10.768386
58,3,33,10.933827
58,4,64,11.127329
59,0,83,9.313591
59,1,136,10.912536
59,2,16,11.137398
59,3,1,11.486471
59,4,139,11.526441
60,0,95,12.135120
60,1,34,12.434089
60,2,140,12.784002
60,3,113,13.105914
60,4,139,13.115859
61,0,49,9.439752
61,1,56,10.724955
61,2,76,11.344933
61,3,46,11.504492
61,4,62,11.528894
62,0,79,12.831141
62,1,107,12.853998
62,2,16,13.038042
62,3,136,13.252409
62,4,12,13.275842
63,0,134,13.930848
63,1,55,13.974683
63,2,26,14.173823
63,3,40,14.294431
63,4,114,14.341365
64,0,126,12.722752
64,1,34,12.775052
64,2,139,12.923566
64,3,23,12.987560
64,4,115,13.245388
65,0,61,10.905786
65,1,105,11.145661
65,2,23,11.160732
65,3,82,11.263077
65,4,126,11.513005
66,0,48,9.726220
66,1,79,13.434824
66,2,45,13.465999
66,3,67,14.910196
66,4,119,15.110349
67,0,140,14.523068
67,1,98,14.844874
67,2,95,14.884150
67,3,82,15.559793
67,4,23,15.563485
68,0,34,11.677844
68,1,95,11.983745
68,2,76,12.017949
68,3,139,12.068891
68,4,133,12.422297
69,0,141,8.782863
69,1,86,10.073421
69,2,43,10.209796
69,3,138,10.303067
69,4,64,10.319281
70,0,66,13.002620
70,1,35,13.408688
70,2,53,13.485868
70,3,5,13.495121
70,4,25,13.576019
71,0,56,9.638222
71,1,49,9.758130
71,2,90,10.475496
71,3,94,10.729969
71,4,80,10.954331
72,0,24,12.471200
72,1,11,13.562263
72,2,54,13.599638
72,3,59,13.658887
72,4,44,13.881484
73,0,104,11.803576
73,1,110,12.282113
73,2,70,12.558299
73,3,122,12.653518
73,4,114,12.705719
74,0,122,12.703485
74,1,134,13.458014
74,2,139,13.533661
74,3,34,13.759052
74,4,95,13.780469
75,0,61,7.032821
75,1,82,7.204513
75,2,23,8.372661
75,3,95,8.611835
75,4,34,8.930262
76,0,106,9.967442
76,1,110,10.108083
76,2,16,10.384235
76,3,86,10.444419
76,4,12,10.465567
77,0,40,12.596379
77,1,55,13.817698
77,2,28,15.500770
77,3,97,15.784355
77,4,60,15.897900
78,0,121,11.739976
78,1,104,11.848747
78,2,122,11.915632
78,3,138,12.636875
78,4,108,12.969035
79,0,56,7.918769
79,1,49,8.226737
79,2,64,8.482882
79,3,76,9.067284
79,4,94,9.300291
80,0,5,11.601018
80,1,91,12.173783
80,2,53,12.614122
80,3,75,12.854267
80,4,38,12.993510
81,0,95,11.343699
81,1,34,11.532531
81,2,140,12.131862
81,3,23,12.188390
81,4,82,12.294577
82,0,138,10.553239
82,1,136,10.763805
82,2,64,10.931550
82,3,141,11.051915
82,4,86,11.330791
83,0,103,8.749295
83,1,122,9.002597
83,2,133,9.045300
83,3,110,9.352506
83,4,76,9.360758
84,0,75,8.422636
84,1,90,10.747495
84,2,5,10.787795
84,3,117,11.077684
84,4,138,11.317959
85,0,34,11.773141
85,1,76,12.073462
85,2,139,12.117642
85,3,110,12.165390
85,4,133,12.180036
86,0,105,12.658102
86,1,115,14.348670
86,2,23,14.423935
86,3,126,14.601257
86,4,82,14.607443
87,0,82,7.186088
87,1,61,8.015992
87,2,95,8.839964
87,3,23,8.944913
87,4,103,9.573484
88,0,70,13.161336
88,1,4,13.512075
88,2,133,13.700341
88,3,122,13.969545
88,4,46,14.033492
89,0,70,9.843832
89,1,12,10.919468
89,2,30,11.016503
89,3,110,11.169200
89,4,49,11.252365
90,0,99,13.864214
90,1,65,14.006403
90,2,66,14.097846
90,3,53,14.710484
90,4,91,15.257874
91,0,122,11.106957
91,1,76,11.563075
91,2,34,11.604420
91,3,135,11.687723
91,4,139,11.905777
92,0,122,9.392246
92,1,34,9.537421
92,2,76,9.572781
92,3,119,9.682093
92,4,23,9.741880
93,0,30,9.614293
93,1,31,9.716863
93,2,14,9.958048
93,3,12,10.268447
93,4,49,10.543554
94,0,66,11.474937
94,1,5,12.671788
94,2,90,12.698060
94,3,2,12.724754
94,4,53,12.819148
95,0,89,12.131565
95,1,74,12.199087
95,2,27,12.203429
95,3,97,12.385957
95,4,139,12.699271
96,0,138,10.275484
96,1,141,10.668374
96,2,115,10.886451
96,3,106,10.964857
96,4,43,11.028776
97,0,16,11.392485
97,1,76,12.011354
97,2,64,12.060152
97,3,139,12.158549
97,4,110,12.186968
98,0,23,13.836398
98,1,126,13.871974
98,2,140,13.875443
98,3,139,13.942812
98,4,95,14.140677
99,0,13,12.202627
99,1,96,12.249625
99,2,136,12.596367
99,3,91,12.679683
99,4,83,12.750876
100,0,64,12.113287
100,1,14,12.156799
100,2,28,12.193447
100,3,46,12.281751
100,4,90,12.319992
101,0,54,11.497532
101,1,35,12.188722
101,2,65,12.326199
101,3,6,12.407071
101,4,85,12.522607
102,0,4,9.860989
102,1,70,11.698114
102,2,88,12.278106
102,3,128,12.362378
102,4,133,12.503482
103,0,136,10.568947
103,1,56,10.916052
103,2,94,11.199532
103,3,5,11.225459
103,4,49,11.319621
104,0,49,7.484681
104,1,56,8.486400
104,2,80,9.975230
104,3,62,10.951605
104,4,94,11.084326
105,0,110,9.405505
105,1,76,10.053776
105,2,49,10.233898
105,3,56,10.515258
105,4,138,10.656116
106,0,54,11.635661
106,1,85,11.734661
106,2,47,11.778393
106,3,7,12.036571
106,4,100,13.342268
107,0,90,7.941171
107,1,5,9.196743
107,2,117,9.709998
107,3,75,9.832133
107,4,38,9.961896
108,0,5,11.113231
108,1,53,12.275953
108,2,90,12.316594
108,3,38,12.334294
108,4,25,13.110865
109,0,110,9.603394
109,1,106,9.678095
109,2,138,9.725762
109,3,86,9.842349
109,4,94,9.985200
110,0,66,11.372856
110,1,5,12.164501
110,2,75,12.396943
110,3,53,12.569766
110,4,90,12.795128
111,0,48,9.648007
111,1,79,12.043751
111,2,45,12.658292
111,3,16,13.667103
111,4,67,13.857371
112,0,56,11.882548
112,1,94,11.957015
112,2,136,11.977681
112,3,64,12.285007
112,4,49,12.294567
113,0,136,12.077981
113,1,96,12.121043
113,2,67,12.595027
113,3,1,12.877491
113,4,64,12.919735
114,0,139,13.660258
114,1,126,14.067009
114,2,34,14.384881
114,3,133,14.394016
114,4,104,14.403211
115,0,40,10.959832
115,1,98,12.342222
115,2,26,12.989099
115,3,55,13.847034
115,4,74,13.893695
116,0,47,9.499515
116,1,39,9.873872
116,2,93,10.054611
116,3,36,10.787207
116,4,78,11.199995
117,0,106,8.899744
117,1,94,9.343763
117,2,138,9.687906
117,3,136,10.053574
117,4,112,10.618573
118,0,49,8.203344
118,1,56,8.828359
118,2,80,10.734934
118,3,62,10.993056
118,4,94,11.037014
119,0,79,11.645125
119,1,49,12.474203
119,2,90,12.591060
119,3,14,12.641398
119,4,117,12.922640
120,0,138,10.913400
120,1,75,11.064627
120,2,106,11.369102
120,3,110,11.545493
120,4,90,11.765565
121,0,79,12.209026
121,1,136,12.535837
121,2,16,12.662154
121,3,107,12.701213
121,4,90,12.980329
122,0,61,7.936183
122,1,23,8.249427
122,2,105,9.050268
122,3,95,9.308842
122,4,133,9.395458
123,0,54,9.197145
123,1,24,9.614621
123,2,65,11.092866
123,3,52,11.179267
123,4,78,11.311917
124,0,49,8.202965
124,1,56,8.576725
124,2,64,10.635935
124,3,76,10.823610
124,4,46,10.986691
125,0,76,11.907149
125,1,12,12.070889
125,2,46,12.130516
125,3,49,12.163875
125,4,56,12.252779
126,0,85,12.851275
126,1,7,13.021557
126,2,35,13.149893
126,3,54,13.191976
126,4,100,13.243743
127,0,45,13.220666
127,1,139,13.867855
127,2,126,14.657984
127,3,43,14.754107
127,4,115,14.852238
128,0,49,10.914795
128,1,56,11.305812
128,2,94,12.098287
128,3,86,12.350267
128,4,62,12.382795
129,0,96,9.887724
129,1,1,10.972214
129,2,110,11.196831
129,3,64,11.201207
129,4,44,11.296479
130,0,35,12.296324
130,1,19,13.241003
130,2,6,14.116343
130,3,11,14.200090
130,4,39,14.203241
131,0,91,11.184745
131,1,11,12.345102
131,2,66,12.372918
131,3,25,12.979871
131,4,21,13.074368
132,0,66,10.733221
132,1,35,11.247667
132,2,25,11.489936
132,3,53,11.504993
132,4,75,11.655559
133,0,106,10.307407
133,1,110,10.395594
133,2,104,10.548290
133,3,70,10.737708
133,4,115,11.016175
134,0,96,12.673339
134,1,136,12.756485
134,2,64,13.257078
134,3,46,13.304518
134,4,1,13.354276
135,0,125,11.581857
135,1,124,13.632998
135,2,129,13.989637
135,3,102,14.024741
135,4,26,14.057912
136,0,106,8.705074
136,1,116,9.882987
136,2,133,10.115347
136,3,138,10.399663
136,4,94,10.546013
137,0,67,11.940552
137,1,136,12.182754
137,2,1,12.365436
137,3,138,12.631516
137,4,64,12.635105
138,0,47,11.666718
138,1,85,11.923521
138,2,54,12.151961
138,3,7,12.941677
138,4,39,12.957990
139,0,23,8.617634
139,1,105,9.487232
139,2,126,9.606565
139,3,61,9.659524
139,4,116,9.795195
140,0,64,12.217521
140,1,76,12.572280
140,2,70,12.612838
140,3,110,12.644596
140,4,139,12.711884
141,0,132,13.488892
141,1,61,13.747327
141,2,82,13.932512
141,3,105,13.985579
141,4,23,14.045291
142,0,23,8.572495
142,1,95,8.952841
142,2,61,8.958688
142,3,64,9.235474
142,4,34,9.384466
143,0,91,12.605865
143,1,5,13.564034
143,2,53,14.541752
143,3,8,14.573487
143,4,25,14.636449
144,0,2,9.859400
144,1,100,10.755679
144,2,47,10.822701
144,3,36,11.155596
144,4,25,11.386518
145,0,83,10.089613
145,1,16,12.085968
145,2,139,12.429341
145,3,86,12.664737
145,4,136,12.942955
146,0,138,11.121749
146,1,4,11.177998
146,2,122,11.215265
146,3,76,11.225494
146,4,133,11.344616
147,0,69,13.282564
147,1,122,13.361394
147,2,13,13.590564
147,3,139,13.807592
147,4,34,13.962737
148,0,34,9.292175
148,1,23,9.443052
148,2,95,9.471847
148,3,76,9.835898
148,4,94,9.972596
149,0,65,9.397947
149,1,20,9.781942
149,2,78,10.753023
149,3,0,11.522087
149,4,41,12.137299
150,0,96,9.260657
150,1,1,12.852149
150,2,122,12.939941
150,3,46,12.987237
150,4,64,13.179762
151,0,54,12.071268
151,1,6,12.088101
151,2,99,12.139929
151,3,93,12.408242
151,4,20,12.513484
152,0,95,12.423337
152,1,23,12.438617
152,2,34,12.684879
152,3,126,12.695036
152,4,74,12.766314
153,0,56,11.636563
153,1,49,11.676005
153,2,94,11.698517
153,3,136,11.790569
153,4,46,12.041301
154,0,105,10.977920
154,1,15,11.076643
154,2,23,11.284294
154,3,64,11.882227
154,4,18,11.893823
155,0,44,11.930510
155,1,64,11.976142
155,2,70,12.007922
155,3,46,12.280810
155,4,96,12.501872
156,0,30,9.316628
156,1,56,9.768373
156,2,49,9.962613
156,3,14,10.077844
156,4,31,10.110013
157,0,49,12.063138
157,1,91,12.189589
157,2,56,12.285339
157,3,110,12.402617
157,4,106,12.493616
158,0,75,9.601932
158,1,138,10.287636
158,2,110,10.841338
158,3,5,10.880421
158,4,90,10.943288
159,0,133,8.166117
159,1,23,8.587391
159,2,116,9.253564
159,3,76,9.486190
159,4,115,9.522554
160,0,136,11.594563
160,1,56,11.881783
160,2,16,12.000420
160,3,64,12.007213
160,4,76,12.071380
161,0,64,12.803214
161,1,46,12.936087
161,2,34,13.100771
161,3,139,13.136635
161,4,122,13.173613
162,0,35,10.143279
162,1,47,10.627706
162,2,36,10.789515
162,3,100,10.928222
162,4,85,11.799645
163,0,139,12.237360
163,1,95,12.786749
163,2,126,12.924927
163,3,116,13.058714
163,4,34,13.068236
164,0,106,13.035315
164,1,110,13.112376
164,2,114,13.186702
164,3,70,13.274934
164,4,136,13.285447
165,0,105,8.840512
165,1,115,10.045374
165,2,126,10.650525
165,3,23,11.073236
165,4,61,11.877416
166,0,69,11.774023
166,1,13,12.058533
166,2,136,12.648032
166,3,142,12.944848
166,4,71,13.058644
167,0,65,13.062916
167,1,66,13.667874
167,2,2,13.712665
167,3,25,13.899542
167,4,90,13.970817
168,0,49,9.566296
168,1,56,10.337300
168,2,62,10.688646
168,3,139,11.241960
168,4,83,11.451306
169,0,43,9.282431
169,1,141,9.499772
169,2,138,10.764349
169,3,64,10.771356
169,4,126,10.853888
170,0,22,10.788717
170,1,75,10.963618
170,2,117,11.713417
170,3,86,11.816088
170,4,136,11.928106
171,0,66,10.747385
171,1,53,11.143247
171,2,5,11.568707
171,3,90,12.025281
171,4,2,12.356690
172,0,71,7.726906
172,1,37,10.491423
172,2,13,11.773285
172,3,136,12.245422
172,4,69,12.361678
173,0,37,10.555191
173,1,13,12.098279
173,2,64,12.267739
173,3,71,12.572582
173,4,126,12.851551
174,0,104,10.407656
174,1,94,10.484104
174,2,64,10.600594
174,3,76,10.678847
174,4,110,10.688215
175,0,71,11.087829
175,1,37,11.806244
175,2,16,12.158843
175,3,136,12.430446
175,4,64,12.583520
176,0,136,11.200076
176,1,138,11.307649
176,2,106,11.336072
176,3,116,11.546885
176,4,86,11.781504
177,0,52,10.583347
177,1,42,10.677342
177,2,7,11.606749
177,3,90,12.276253
177,4,54,12.310346
178,0,133,11.326146
178,1,135,12.110696
178,2,34,12.211027
178,3,4,12.258268
178,4,95,12.491566
179,0,86,8.827012
179,1,138,10.895100
179,2,110,11.063832
179,3,64,11.298244
179,4,106,11.411530
180,0,106,9.319543
180,1,138,9.639977
180,2,139,9.807275
180,3,136,10.094360
180,4,94,10.117504
181,0,99,12.727888
181,1,66,13.796741
181,2,53,13.934579
181,3,65,13.997681
181,4,5,14.909513
182,0,35,13.429980
182,1,6,13.549999
182,2,11,13.826466
182,3,66,14.292947
182,4,39,14.383112
183,0,100,7.214327
183,1,36,7.488338
183,2,78,9.712757
183,3,47,9.996481
183,4,11,10.656479
184,0,122,9.028482
184,1,106,9.067361
184,2,138,9.359551
184,3,94,9.424230
184,4,76,9.749802
185,0,121,7.633076
185,1,122,8.764855
185,2,23,9.106718
185,3,104,9.271535
185,4,133,9.288987
186,0,7,11.602346
186,1,54,12.788543
186,2,90,13.412092
186,3,44,13.741514
186,4,52,13.813057
187,0,79,11.314727
187,1,67,11.375507
187,2,45,11.520412
187,3,139,12.533309
187,4,106,12.557576
188,0,100,9.983155
188,1,35,10.834467
188,2,36,10.939863
188,3,2,11.206927
188,4,11,11.647971
189,0,66,10.259205
189,1,35,12.528637
189,2,100,12.645826
189,3,2,12.981435
189,4,36,13.031351
190,0,35,14.887700
190,1,6,15.057724
190,2,19,15.148389
190,3,39,15.328609
190,4,11,15.461123
191,0,34,12.956437
191,1,133,13.115182
191,2,95,13.152190
191,3,76,13.313028
191,4,139,13.385060
192,0,42,9.677218
192,1,78,10.233994
192,2,20,10.578226
192,3,100,10.583049
192,4,117,10.765357
193,0,84,12.713571
193,1,28,13.043797
193,2,8,13.053147
193,3,55,13.562070
193,4,128,13.830616
194,0,90,8.717439
194,1,2,9.880632
194,2,25,10.234643
194,3,38,10.619742
194,4,7,10.675951
195,0,5,13.552163
195,1,66,13.552429
195,2,90,13.748954
195,3,91,14.410549
195,4,25,14.563298
196,0,34,14.224672
196,1,95,14.486532
196,2,122,14.553576
196,3,121,14.607178
196,4,70,14.632916
197,0,56,10.885964
197,1,30,10.977243
197,2,49,11.224224
197,3,76,11.776999
197,4,64,11.852880
198,0,95,11.788291
198,1,34,12.249210
198,2,23,12.319592
198,3,140,12.340743
198,4,133,12.476873
199,0,11,11.678737
199,1,35,13.456051
199,2,85,13.922537
199,3,36,14.050841
199,4,100,14.118655
200,0,141,10.509154
200,1,106,11.079532
200,2,43,11.205301
200,3,126,11.347152
200,4,138,11.441502
201,0,20,10.195154
201,1,22,10.622954
201,2,25,10.859591
201,3,36,11.375926
201,4,78,11.484506
202,0,56,7.216919
202,1,49,7.454462
202,2,94,9.935922
202,3,12,10.345091
202,4,80,10.403679
203,0,79,11.190518
203,1,14,12.166215
203,2,56,13.073690
203,3,49,13.161235
203,4,83,13.565262
204,0,54,9.810323
204,1,65,10.775426
204,2,39,10.809301
204,3,24,10.957014
204,4,11,11.159086
205,0,94,10.192246
205,1,138,10.915262
205,2,113,11.018825
205,3,76,11.057082
205,4,16,11.381498
206,0,66,10.771278
206,1,35,12.486380
206,2,65,12.540483
206,3,78,12.546500
206,4,20,12.630515
207,0,73,11.103556
207,1,8,11.129898
207,2,91,11.882653
207,3,46,11.963457
207,4,44,12.090896
208,0,79,11.603835
208,1,67,12.005344
208,2,83,12.416026
208,3,45,13.123309
208,4,16,13.154617
209,0,140,13.610684
209,1,139,13.648178
209,2,116,14.159529
209,3,95,14.277854
209,4,34,14.305149
210,0,139,12.589989
210,1,104,13.202482
210,2,122,13.299938
210,3,34,13.380988
210,4,126,13.712902
211,0,110,10.618290
211,1,129,10.693834
211,2,127,11.204130
211,3,121,11.280869
211,4,12,11.537028
212,0,42,6.613663
212,1,52,9.754557
212,2,54,10.807500
212,3,50,10.834171
212,4,0,10.929241
213,0,82,9.454271
213,1,61,9.857653
213,2,23,10.009465
213,3,115,10.511395
213,4,105,10.912472
214,0,70,10.486904
214,1,106,11.189172
214,2,31,11.431625
214,3,128,11.523934
214,4,64,11.535021
215,0,72,9.844017
215,1,24,11.364059
215,2,11,11.764502
215,3,21,11.887429
215,4,36,12.105828
216,0,64,9.571272
216,1,76,9.811715
216,2,23,9.992421
216,3,34,10.216051
216,4,115,10.505878
217,0,5,13.125535
217,1,12,13.577390
217,2,75,14.086226
217,3,79,14.181460
217,4,136,14.195749
218,0,106,10.968495
218,1,16,11.311901
218,2,90,11.642122
218,3,56,11.975343
218,4,116,11.979761
219,0,49,8.986430
219,1,56,9.497873
219,2,76,9.816452
219,3,110,9.837713
219,4,94,10.001971
220,0,45,14.027285
220,1,27,14.772058
220,2,32,14.993713
220,3,97,15.421183
220,4,87,16.187857
221,0,5,13.385576
221,1,91,13.640081
221,2,8,14.380523
221,3,25,14.452125
221,4,44,14.533388
222,0,24,10.495910
222,1,11,11.347293
222,2,54,12.290316
222,3,39,12.550467
222,4,19,12.732345
223,0,19,10.526618
223,1,35,11.820166
223,2,39,12.108094
223,3,11,12.370671
223,4,85,12.537885
224,0,64,9.670152
224,1,116,10.204075
224,2,141,10.460039
224,3,126,10.504841
224,4,115,10.581506
225,0,34,13.646760
225,1,139,13.951454
225,2,95,14.017116
225,3,133,14.254533
225,4,135,14.320678
226,0,38,11.552077
226,1,5,11.814763
226,2,75,12.225419
226,3,53,12.364759
226,4,138,12.560060
227,0,76,8.505998
227,1,133,8.671205
227,2,4,8.905308
227,3,34,9.185231
227,4,94,9.585155
228,0,111,13.084060
228,1,13,13.125451
228,2,69,13.346526
228,3,142,13.527544
228,4,123,14.478409
229,0,16,10.536036
229,1,83,11.068415
229,2,139,11.628123
229,3,116,11.918247
229,4,136,12.156458
230,0,48,11.192327
230,1,79,12.752645
230,2,45,12.803190
230,3,67,13.846922
230,4,81,14.349194
231,0,110,7.812762
231,1,138,10.000742
231,2,106,10.001101
231,3,116,10.052672
231,4,117,10.189907
232,0,116,9.926758
232,1,123,11.938320
232,2,139,12.195995
232,3,64,12.273028
232,4,136,12.398184
233,0,105,9.154710
233,1,115,9.279826
233,2,23,9.549787
233,3,126,9.875369
